Hour,Generation_Value,Date,Fuel
1,4977.631018,3/30/2019,Nuclear
1,-1.827106,3/30/2019,Other
1,0.007,3/30/2019,Solar
1,15074.50098,3/30/2019,Wind
1,41.732019,3/31/2019,Biomass
1,6759.005966,3/31/2019,Coal
1,822.456387,3/31/2019,Gas
1,8070.126564,3/31/2019,Gas-CC
1,59.275054,3/31/2019,Hydro
1,4966.983158,3/31/2019,Nuclear
1,-0.558575,3/31/2019,Other
1,0.007,3/31/2019,Solar
1,11606.22268,3/31/2019,Wind
23,47.746688,3/1/2019,Biomass
23,8779.52196,3/1/2019,Coal
23,669.905852,3/1/2019,Gas
23,15209.47519,3/1/2019,Gas-CC
23,97.194925,3/1/2019,Hydro
23,5104.594665,3/1/2019,Nuclear
23,-1.138905,3/1/2019,Other
23,0,3/1/2019,Solar
23,9121.692074,3/1/2019,Wind
23,46.509101,3/2/2019,Biomass
23,12795.69951,3/2/2019,Coal
23,702.868732,3/2/2019,Gas
23,15544.13143,3/2/2019,Gas-CC
23,60.953175,3/2/2019,Hydro
23,3705.315503,3/2/2019,Nuclear
23,-0.64389,3/2/2019,Other
23,0,3/2/2019,Solar
23,6077.064671,3/2/2019,Wind
23,46.055511,3/3/2019,Biomass
23,12421.57042,3/3/2019,Coal
23,2459.027367,3/3/2019,Gas
23,18161.92297,3/3/2019,Gas-CC
23,94.615761,3/3/2019,Hydro
23,4521.18357,3/3/2019,Nuclear
23,0.007037,3/3/2019,Other
23,0,3/3/2019,Solar
23,10792.03771,3/3/2019,Wind
23,120.439354,3/4/2019,Biomass
23,12522.22106,3/4/2019,Coal
23,8185.051844,3/4/2019,Gas
23,26057.3672,3/4/2019,Gas-CC
23,59.5972,3/4/2019,Hydro
23,5106.946211,3/4/2019,Nuclear
23,0.455729,3/4/2019,Other
23,0,3/4/2019,Solar
23,2345.896922,3/4/2019,Wind
23,114.910705,3/5/2019,Biomass
23,12250.92129,3/5/2019,Coal
23,3508.008361,3/5/2019,Gas
23,23227.90673,3/5/2019,Gas-CC
23,61.010609,3/5/2019,Hydro
23,5109.997167,3/5/2019,Nuclear
23,-1.191061,3/5/2019,Other
23,0,3/5/2019,Solar
23,4359.720855,3/5/2019,Wind
23,142.762356,3/6/2019,Biomass
23,8442.412014,3/6/2019,Coal
23,727.490446,3/6/2019,Gas
23,11903.32715,3/6/2019,Gas-CC
23,54.825994,3/6/2019,Hydro
23,5109.898033,3/6/2019,Nuclear
23,-1.000988,3/6/2019,Other
23,0,3/6/2019,Solar
23,14913.06713,3/6/2019,Wind
23,144.096128,3/7/2019,Biomass
23,6395.582826,3/7/2019,Coal
23,649.045387,3/7/2019,Gas
23,7495.690968,3/7/2019,Gas-CC
23,65.967217,3/7/2019,Hydro
23,5108.795827,3/7/2019,Nuclear
23,0.390839,3/7/2019,Other
23,0,3/7/2019,Solar
23,15507.43118,3/7/2019,Wind
23,117.29442,3/8/2019,Biomass
23,7939.361554,3/8/2019,Coal
23,773.595463,3/8/2019,Gas
23,8128.154719,3/8/2019,Gas-CC
23,17.196065,3/8/2019,Hydro
23,5108.406918,3/8/2019,Nuclear
23,0.553442,3/8/2019,Other
23,0,3/8/2019,Solar
23,14847.83734,3/8/2019,Wind
23,116.271495,3/9/2019,Biomass
23,8380.226013,3/9/2019,Coal
23,1142.963629,3/9/2019,Gas
23,14993.75556,3/9/2019,Gas-CC
23,61.976668,3/9/2019,Hydro
23,5106.452508,3/9/2019,Nuclear
23,-1.401617,3/9/2019,Other
23,0,3/9/2019,Solar
23,4693.719038,3/9/2019,Wind
23,118.506616,3/10/2019,Biomass
23,8543.868915,3/10/2019,Coal
23,2025.159388,3/10/2019,Gas
23,16116.45337,3/10/2019,Gas-CC
23,76.527027,3/10/2019,Hydro
23,5096.588758,3/10/2019,Nuclear
23,0.417093,3/10/2019,Other
23,0,3/10/2019,Solar
23,4811.670785,3/10/2019,Wind
23,102.717942,3/11/2019,Biomass
23,8556.752003,3/11/2019,Coal
23,1492.901475,3/11/2019,Gas
23,15920.41654,3/11/2019,Gas-CC
23,61.063356,3/11/2019,Hydro
23,5095.68707,3/11/2019,Nuclear
23,1.741003,3/11/2019,Other
23,0,3/11/2019,Solar
23,5169.53846,3/11/2019,Wind
23,44.862944,3/12/2019,Biomass
23,6828.481766,3/12/2019,Coal
23,557.643558,3/12/2019,Gas
23,7791.207822,3/12/2019,Gas-CC
23,93.133763,3/12/2019,Hydro
23,5096.428658,3/12/2019,Nuclear
23,-0.563753,3/12/2019,Other
23,0,3/12/2019,Solar
23,16448.23258,3/12/2019,Wind
23,44.316228,3/13/2019,Biomass
23,8089.328875,3/13/2019,Coal
23,557.201901,3/13/2019,Gas
23,7404.454393,3/13/2019,Gas-CC
23,61.389793,3/13/2019,Hydro
23,5096.46388,3/13/2019,Nuclear
23,-0.041516,3/13/2019,Other
23,0,3/13/2019,Solar
23,15947.87633,3/13/2019,Wind
23,45.500662,3/14/2019,Biomass
23,5989.963178,3/14/2019,Coal
23,1123.953205,3/14/2019,Gas
23,9551.879286,3/14/2019,Gas-CC
23,60.990246,3/14/2019,Hydro
23,5097.149592,3/14/2019,Nuclear
23,2.145911,3/14/2019,Other
23,0,3/14/2019,Solar
23,13602.48751,3/14/2019,Wind
23,46.43608,3/15/2019,Biomass
23,9303.2895,3/15/2019,Coal
23,2018.9451,3/15/2019,Gas
23,16543.57552,3/15/2019,Gas-CC
23,92.119989,3/15/2019,Hydro
23,5102.318855,3/15/2019,Nuclear
23,2.399746,3/15/2019,Other
23,0,3/15/2019,Solar
23,3525.770219,3/15/2019,Wind
23,47.069781,3/16/2019,Biomass
23,8686.129135,3/16/2019,Coal
23,2146.112701,3/16/2019,Gas
23,15567.39472,3/16/2019,Gas-CC
23,73.071847,3/16/2019,Hydro
23,5100.137895,3/16/2019,Nuclear
23,1.224003,3/16/2019,Other
23,0,3/16/2019,Solar
23,3252.262486,3/16/2019,Wind
23,44.64838,3/17/2019,Biomass
23,8413.378046,3/17/2019,Coal
23,1464.99037,3/17/2019,Gas
23,15423.17148,3/17/2019,Gas-CC
23,65.764868,3/17/2019,Hydro
23,5097.827804,3/17/2019,Nuclear
23,0.705845,3/17/2019,Other
23,0,3/17/2019,Solar
23,3983.447381,3/17/2019,Wind
23,45.815316,3/18/2019,Biomass
23,6496.533479,3/18/2019,Coal
23,1401.269466,3/18/2019,Gas
23,13433.15859,3/18/2019,Gas-CC
23,62.631598,3/18/2019,Hydro
23,5098.439033,3/18/2019,Nuclear
23,0.622432,3/18/2019,Other
23,0,3/18/2019,Solar
23,8249.63487,3/18/2019,Wind
23,42.283381,3/19/2019,Biomass
23,6817.957519,3/19/2019,Coal
23,912.03554,3/19/2019,Gas
23,12337.89991,3/19/2019,Gas-CC
23,59.90852,3/19/2019,Hydro
23,5100.105147,3/19/2019,Nuclear
23,0.350504,3/19/2019,Other
23,0,3/19/2019,Solar
23,9212.2025,3/19/2019,Wind
23,41.148388,3/20/2019,Biomass
23,8698.495334,3/20/2019,Coal
23,2069.336684,3/20/2019,Gas
23,17664.51833,3/20/2019,Gas-CC
23,92.079495,3/20/2019,Hydro
23,5089.736146,3/20/2019,Nuclear
23,1.430933,3/20/2019,Other
23,0,3/20/2019,Solar
23,1020.894369,3/20/2019,Wind
