Delivery Date,Delivery Hour,Settlement Point Name,Settlement Point Price
1/2/2019,3,LZ_NORTH,22.9975
1/2/2019,3,LZ_SOUTH,15.3175
1/2/2019,3,LZ_HOUSTON,20.94
1/2/2019,3,LZ_WEST,56.905
1/2/2019,4,LZ_HOUSTON,20.8525
1/2/2019,4,LZ_WEST,56.9525
1/2/2019,4,LZ_NORTH,23.2025
1/2/2019,4,LZ_SOUTH,13.4375
1/2/2019,5,LZ_WEST,57.915
1/2/2019,5,LZ_NORTH,23.9225
1/2/2019,5,LZ_SOUTH,10.7325
1/2/2019,5,LZ_HOUSTON,21.0725
1/2/2019,6,LZ_HOUSTON,21.965
1/2/2019,6,LZ_SOUTH,19.495
1/2/2019,6,LZ_NORTH,23.375
1/2/2019,6,LZ_WEST,56.25
1/2/2019,7,LZ_NORTH,25.385
1/2/2019,7,LZ_SOUTH,21.9525
1/2/2019,7,LZ_WEST,57.7075
1/2/2019,7,LZ_HOUSTON,23.9825
1/2/2019,8,LZ_WEST,61.1375
1/2/2019,8,LZ_NORTH,31.115
1/2/2019,8,LZ_HOUSTON,29.78
1/2/2019,8,LZ_SOUTH,27.875
1/2/2019,9,LZ_HOUSTON,36.76
1/2/2019,9,LZ_WEST,65.14
1/2/2019,9,LZ_SOUTH,34.9875
1/2/2019,9,LZ_NORTH,37.7625
1/2/2019,10,LZ_HOUSTON,43.7325
1/2/2019,10,LZ_NORTH,43.94
1/2/2019,10,LZ_SOUTH,43.07
1/2/2019,10,LZ_WEST,52.2775
1/2/2019,11,LZ_NORTH,44.4525
1/2/2019,11,LZ_WEST,50.33
1/2/2019,11,LZ_HOUSTON,44.6525
1/2/2019,11,LZ_SOUTH,44.0625
1/2/2019,12,LZ_SOUTH,112.145
1/2/2019,12,LZ_HOUSTON,113.6375
1/2/2019,12,LZ_NORTH,112.76
1/2/2019,12,LZ_WEST,115.8625
1/2/2019,13,LZ_HOUSTON,39.335
1/2/2019,13,LZ_NORTH,42.1325
1/2/2019,13,LZ_SOUTH,38.01
1/2/2019,13,LZ_WEST,43.45
1/2/2019,14,LZ_HOUSTON,40.1125
1/2/2019,14,LZ_WEST,56.95
1/2/2019,14,LZ_SOUTH,37.6575
1/2/2019,14,LZ_NORTH,54.1825
1/2/2019,15,LZ_WEST,34.9775
1/2/2019,15,LZ_HOUSTON,33.58
1/2/2019,15,LZ_SOUTH,33.125
1/2/2019,15,LZ_NORTH,35.0725
1/2/2019,16,LZ_HOUSTON,33.69
1/2/2019,16,LZ_SOUTH,32.6925
1/2/2019,16,LZ_WEST,38.74
1/2/2019,16,LZ_NORTH,34.075
1/2/2019,17,LZ_NORTH,37.6475
1/2/2019,17,LZ_SOUTH,34.94
1/2/2019,17,LZ_WEST,56.755
1/2/2019,17,LZ_HOUSTON,36.745
1/2/2019,18,LZ_WEST,89.13
1/2/2019,18,LZ_HOUSTON,72.925
1/2/2019,18,LZ_NORTH,72.3025
1/2/2019,18,LZ_SOUTH,68.725
1/2/2019,19,LZ_SOUTH,56.76
1/2/2019,19,LZ_NORTH,58.1075
1/2/2019,19,LZ_WEST,74.2825
1/2/2019,19,LZ_HOUSTON,57.98
1/2/2019,20,LZ_WEST,67.9125
1/2/2019,20,LZ_NORTH,42.51
1/2/2019,20,LZ_HOUSTON,41.4175
1/2/2019,20,LZ_SOUTH,39.8125
1/2/2019,21,LZ_NORTH,40.71
1/2/2019,21,LZ_WEST,67.2875
1/2/2019,21,LZ_SOUTH,39.8175
1/2/2019,21,LZ_HOUSTON,38.9375
1/2/2019,22,LZ_WEST,57.82
1/2/2019,22,LZ_NORTH,33.54
1/2/2019,22,LZ_HOUSTON,32.1
1/2/2019,22,LZ_SOUTH,32.2
1/2/2019,23,LZ_WEST,61.465
1/2/2019,23,LZ_SOUTH,29.365
1/2/2019,23,LZ_HOUSTON,29.2625
1/2/2019,23,LZ_NORTH,31.05
1/2/2019,24,LZ_HOUSTON,25.7675
1/2/2019,24,LZ_WEST,59.7225
1/2/2019,24,LZ_SOUTH,28.305
1/2/2019,24,LZ_NORTH,28.2325
1/3/2019,1,LZ_WEST,31.045
1/3/2019,1,LZ_SOUTH,25.15
1/3/2019,1,LZ_HOUSTON,24.8625
1/3/2019,1,LZ_NORTH,25.275
1/3/2019,2,LZ_SOUTH,21.615
1/3/2019,2,LZ_WEST,36.4975
1/3/2019,2,LZ_HOUSTON,22.4875
1/3/2019,2,LZ_NORTH,23.0675
1/3/2019,3,LZ_HOUSTON,21.5425
1/3/2019,3,LZ_WEST,33.735
1/3/2019,3,LZ_NORTH,22.045
1/3/2019,3,LZ_SOUTH,20.765
1/3/2019,4,LZ_WEST,36.3325
1/3/2019,4,LZ_SOUTH,19.055
1/3/2019,4,LZ_HOUSTON,21.4275
1/3/2019,4,LZ_NORTH,22.255
1/3/2019,5,LZ_WEST,42.5
1/3/2019,5,LZ_HOUSTON,22.1475
1/3/2019,5,LZ_NORTH,23.3125
1/3/2019,5,LZ_SOUTH,18.68
1/3/2019,6,LZ_WEST,49.5225
1/3/2019,6,LZ_SOUTH,17.1725
1/3/2019,6,LZ_NORTH,25.2975
1/3/2019,6,LZ_HOUSTON,23.53
1/3/2019,7,LZ_HOUSTON,24.905
1/3/2019,7,LZ_WEST,55.5225
1/3/2019,7,LZ_SOUTH,20.5775
1/3/2019,7,LZ_NORTH,26.525
1/3/2019,8,LZ_WEST,47.53
1/3/2019,8,LZ_HOUSTON,30.1575
1/3/2019,8,LZ_SOUTH,25.925
1/3/2019,8,LZ_NORTH,31.04
1/3/2019,9,LZ_HOUSTON,29.44
1/3/2019,9,LZ_NORTH,29.195
1/3/2019,9,LZ_WEST,30.77
1/3/2019,9,LZ_SOUTH,29.1525
1/3/2019,10,LZ_SOUTH,30.0825
1/3/2019,10,LZ_WEST,31.5425
1/3/2019,10,LZ_NORTH,29.9575
1/3/2019,10,LZ_HOUSTON,30.4325
1/3/2019,11,LZ_SOUTH,30.25
1/3/2019,11,LZ_NORTH,31.405
1/3/2019,11,LZ_HOUSTON,31.1275
1/3/2019,11,LZ_WEST,39.1675
1/3/2019,12,LZ_SOUTH,25.825
1/3/2019,12,LZ_HOUSTON,27.11
1/3/2019,12,LZ_WEST,32.23
1/3/2019,12,LZ_NORTH,27.57
1/3/2019,13,LZ_WEST,28.64
1/3/2019,13,LZ_HOUSTON,24.6425
1/3/2019,13,LZ_NORTH,25.02
1/3/2019,13,LZ_SOUTH,23.5475
1/3/2019,14,LZ_HOUSTON,22.0275
1/3/2019,14,LZ_NORTH,22.1125
1/3/2019,14,LZ_SOUTH,21.845
1/3/2019,14,LZ_WEST,23.4125
1/3/2019,15,LZ_HOUSTON,19.6875
1/3/2019,15,LZ_WEST,20.8525
1/3/2019,15,LZ_SOUTH,19.5275
1/3/2019,15,LZ_NORTH,19.735
1/3/2019,16,LZ_HOUSTON,19.65
1/3/2019,16,LZ_NORTH,19.8625
1/3/2019,16,LZ_WEST,23.81
1/3/2019,16,LZ_SOUTH,19.265
1/3/2019,17,LZ_WEST,27.32
1/3/2019,17,LZ_NORTH,21.82
1/3/2019,17,LZ_HOUSTON,21.5475
1/3/2019,17,LZ_SOUTH,21.095
1/3/2019,18,LZ_WEST,32.1775
1/3/2019,18,LZ_HOUSTON,31.8325
1/3/2019,18,LZ_SOUTH,31.84
1/3/2019,18,LZ_NORTH,31.715
1/3/2019,19,LZ_SOUTH,33.3925
1/3/2019,19,LZ_NORTH,33.485
1/3/2019,19,LZ_HOUSTON,33.6275
1/3/2019,19,LZ_WEST,36.0975
1/3/2019,20,LZ_NORTH,29.5425
1/3/2019,20,LZ_HOUSTON,29.455
1/3/2019,20,LZ_SOUTH,29.04
1/3/2019,20,LZ_WEST,35.6625
1/3/2019,21,LZ_NORTH,28.75
1/3/2019,21,LZ_HOUSTON,28.855
1/3/2019,21,LZ_SOUTH,28.8075
1/3/2019,21,LZ_WEST,30.83
1/3/2019,22,LZ_SOUTH,26.7475
1/3/2019,22,LZ_WEST,42.5375
1/3/2019,22,LZ_HOUSTON,26.5325
1/3/2019,22,LZ_NORTH,27.17
1/3/2019,23,LZ_SOUTH,26.2175
1/3/2019,23,LZ_NORTH,26.7
1/3/2019,23,LZ_HOUSTON,25.7175
1/3/2019,23,LZ_WEST,46.08
1/3/2019,24,LZ_SOUTH,24.5375
1/3/2019,24,LZ_WEST,37.5525
1/3/2019,24,LZ_HOUSTON,20.9575
1/3/2019,24,LZ_NORTH,22.5325
1/4/2019,1,LZ_SOUTH,19.685
1/4/2019,1,LZ_WEST,20.7225
1/4/2019,1,LZ_HOUSTON,19.615
1/4/2019,1,LZ_NORTH,19.4925
1/4/2019,2,LZ_HOUSTON,18.33
1/4/2019,2,LZ_WEST,19.0625
1/4/2019,2,LZ_SOUTH,18.38
1/4/2019,2,LZ_NORTH,18.23
1/4/2019,3,LZ_NORTH,17.5375
1/4/2019,3,LZ_HOUSTON,17.64
1/4/2019,3,LZ_WEST,18.5525
1/4/2019,3,LZ_SOUTH,17.69
1/4/2019,4,LZ_SOUTH,17.4075
1/4/2019,4,LZ_WEST,18.6225
1/4/2019,4,LZ_NORTH,17.38
1/4/2019,4,LZ_HOUSTON,17.4225
1/4/2019,5,LZ_WEST,28.6075
1/4/2019,5,LZ_HOUSTON,17.525
1/4/2019,5,LZ_SOUTH,16.9525
1/4/2019,5,LZ_NORTH,17.8375
1/4/2019,6,LZ_NORTH,19.685
1/4/2019,6,LZ_SOUTH,18.2225
1/4/2019,6,LZ_WEST,35.4675
1/4/2019,6,LZ_HOUSTON,19.1425
1/4/2019,7,LZ_WEST,45.36
1/4/2019,7,LZ_NORTH,22.0475
1/4/2019,7,LZ_SOUTH,19.9125
1/4/2019,7,LZ_HOUSTON,21.2375
1/4/2019,8,LZ_HOUSTON,23.175
1/4/2019,8,LZ_NORTH,24.2825
1/4/2019,8,LZ_WEST,50.65
1/4/2019,8,LZ_SOUTH,22.435
1/4/2019,9,LZ_NORTH,22.285
1/4/2019,9,LZ_WEST,27.04
1/4/2019,9,LZ_HOUSTON,22.225
1/4/2019,9,LZ_SOUTH,21.9525
1/4/2019,10,LZ_SOUTH,22.4075
1/4/2019,10,LZ_HOUSTON,22.49
1/4/2019,10,LZ_NORTH,22.465
1/4/2019,10,LZ_WEST,23.3725
1/4/2019,11,LZ_NORTH,23.54
1/4/2019,11,LZ_HOUSTON,23.47
1/4/2019,11,LZ_SOUTH,23.355
1/4/2019,11,LZ_WEST,24.52
1/4/2019,12,LZ_NORTH,21.145
1/4/2019,12,LZ_SOUTH,20.98
1/4/2019,12,LZ_HOUSTON,21.08
1/4/2019,12,LZ_WEST,22.0325
1/4/2019,13,LZ_NORTH,20.37
1/4/2019,13,LZ_SOUTH,20.215
1/4/2019,13,LZ_WEST,21.2475
1/4/2019,13,LZ_HOUSTON,20.31
1/4/2019,14,LZ_WEST,19.72
1/4/2019,14,LZ_SOUTH,19.4425
1/4/2019,14,LZ_HOUSTON,19.475
1/4/2019,14,LZ_NORTH,19.49
1/4/2019,15,LZ_HOUSTON,18.5025
1/4/2019,15,LZ_WEST,18.2675
1/4/2019,15,LZ_SOUTH,18.51
1/4/2019,15,LZ_NORTH,18.4875
1/4/2019,16,LZ_HOUSTON,17.94
1/4/2019,16,LZ_WEST,17.7025
1/4/2019,16,LZ_NORTH,17.915
1/4/2019,16,LZ_SOUTH,17.95
1/4/2019,17,LZ_HOUSTON,18.215
1/4/2019,17,LZ_SOUTH,18.1725
1/4/2019,17,LZ_NORTH,18.215
1/4/2019,17,LZ_WEST,18.685
1/4/2019,18,LZ_HOUSTON,19.78
1/4/2019,18,LZ_WEST,19.7875
1/4/2019,18,LZ_SOUTH,19.7975
1/4/2019,18,LZ_NORTH,19.72
1/4/2019,19,LZ_HOUSTON,21.095
1/4/2019,19,LZ_NORTH,21
1/4/2019,19,LZ_SOUTH,21.125
1/4/2019,19,LZ_WEST,20.9925
1/4/2019,20,LZ_WEST,20.2425
1/4/2019,20,LZ_HOUSTON,20.32
1/4/2019,20,LZ_SOUTH,20.345
1/4/2019,20,LZ_NORTH,20.245
1/4/2019,21,LZ_NORTH,20.3025
1/4/2019,21,LZ_HOUSTON,20.3075
1/4/2019,21,LZ_WEST,20.3025
1/4/2019,21,LZ_SOUTH,20.31
1/4/2019,22,LZ_HOUSTON,19.9475
1/4/2019,22,LZ_SOUTH,19.9475
1/4/2019,22,LZ_WEST,19.9475
1/4/2019,22,LZ_NORTH,19.9475
1/4/2019,23,LZ_SOUTH,19.745
1/4/2019,23,LZ_WEST,19.745
1/4/2019,23,LZ_HOUSTON,19.745
1/4/2019,23,LZ_NORTH,19.745
1/4/2019,24,LZ_HOUSTON,18.6725
1/4/2019,24,LZ_WEST,18.6725
1/4/2019,24,LZ_SOUTH,18.6725
1/4/2019,24,LZ_NORTH,18.6725
1/5/2019,1,LZ_SOUTH,18.7325
1/5/2019,1,LZ_HOUSTON,18.7325
1/5/2019,1,LZ_NORTH,18.7325
1/5/2019,1,LZ_WEST,18.7325
1/5/2019,2,LZ_NORTH,18.375
1/5/2019,2,LZ_SOUTH,18.1775
1/5/2019,2,LZ_HOUSTON,18.31
1/5/2019,2,LZ_WEST,19.64
1/5/2019,3,LZ_WEST,18.15
1/5/2019,3,LZ_HOUSTON,17.9875
1/5/2019,3,LZ_SOUTH,17.7875
1/5/2019,3,LZ_NORTH,18.03
1/5/2019,4,LZ_NORTH,18.39
1/5/2019,4,LZ_SOUTH,18.2475
1/5/2019,4,LZ_WEST,18.545
1/5/2019,4,LZ_HOUSTON,18.2975
1/5/2019,5,LZ_SOUTH,21.41
1/5/2019,5,LZ_NORTH,21.0825
1/5/2019,5,LZ_HOUSTON,19.3075
1/5/2019,5,LZ_WEST,41.225
1/5/2019,6,LZ_WEST,34.7175
1/5/2019,6,LZ_SOUTH,34.28
1/5/2019,6,LZ_HOUSTON,20.65
1/5/2019,6,LZ_NORTH,24.4675
1/5/2019,7,LZ_NORTH,27.4125
1/5/2019,7,LZ_SOUTH,42.1025
1/5/2019,7,LZ_WEST,40.0875
1/5/2019,7,LZ_HOUSTON,21.6275
1/5/2019,8,LZ_SOUTH,44.085
1/5/2019,8,LZ_HOUSTON,22.0725
1/5/2019,8,LZ_NORTH,29.3025
1/5/2019,8,LZ_WEST,59.03
1/5/2019,9,LZ_NORTH,26.3125
1/5/2019,9,LZ_WEST,27.83
1/5/2019,9,LZ_SOUTH,41.88
1/5/2019,9,LZ_HOUSTON,21.2275
1/5/2019,10,LZ_SOUTH,23.1925
1/5/2019,10,LZ_WEST,22.335
1/5/2019,10,LZ_NORTH,21.24
1/5/2019,10,LZ_HOUSTON,20.5
1/5/2019,11,LZ_SOUTH,20.7975
1/5/2019,11,LZ_NORTH,20.7
1/5/2019,11,LZ_HOUSTON,20.6225
1/5/2019,11,LZ_WEST,20.9425
1/5/2019,12,LZ_NORTH,20.72
1/5/2019,12,LZ_WEST,20.46
1/5/2019,12,LZ_HOUSTON,20.72
1/5/2019,12,LZ_SOUTH,20.72
1/5/2019,13,LZ_SOUTH,20.9325
1/5/2019,13,LZ_NORTH,20.9275
1/5/2019,13,LZ_WEST,20.7
1/5/2019,13,LZ_HOUSTON,20.93
1/5/2019,14,LZ_SOUTH,19.3225
1/5/2019,14,LZ_HOUSTON,19.3225
1/5/2019,14,LZ_NORTH,19.3225
1/5/2019,14,LZ_WEST,19.095
1/5/2019,15,LZ_WEST,18.1525
1/5/2019,15,LZ_NORTH,18.335
1/5/2019,15,LZ_SOUTH,18.36
1/5/2019,15,LZ_HOUSTON,18.3625
1/5/2019,16,LZ_NORTH,17.4375
1/5/2019,16,LZ_HOUSTON,17.46
1/5/2019,16,LZ_WEST,17.5675
1/5/2019,16,LZ_SOUTH,17.45
1/5/2019,17,LZ_HOUSTON,17.6775
1/5/2019,17,LZ_WEST,18.77
1/5/2019,17,LZ_SOUTH,17.575
1/5/2019,17,LZ_NORTH,17.73
1/5/2019,18,LZ_NORTH,18.7825
1/5/2019,18,LZ_WEST,19.0775
1/5/2019,18,LZ_SOUTH,18.74
1/5/2019,18,LZ_HOUSTON,18.7675
1/5/2019,19,LZ_WEST,17.31
1/5/2019,19,LZ_SOUTH,17.2325
1/5/2019,19,LZ_HOUSTON,17.2925
1/5/2019,19,LZ_NORTH,17.2725
1/5/2019,20,LZ_HOUSTON,14.2725
1/5/2019,20,LZ_SOUTH,16.5425
1/5/2019,20,LZ_NORTH,11.2675
1/5/2019,20,LZ_WEST,7.7675
1/5/2019,21,LZ_NORTH,7.4725
1/5/2019,21,LZ_SOUTH,17.075
1/5/2019,21,LZ_WEST,1.085
1/5/2019,21,LZ_HOUSTON,12.93
1/5/2019,22,LZ_SOUTH,17.375
1/5/2019,22,LZ_HOUSTON,13.14
1/5/2019,22,LZ_WEST,0.81
1/5/2019,22,LZ_NORTH,7.4575
1/5/2019,23,LZ_SOUTH,17.83
1/5/2019,23,LZ_WEST,-0.285
1/5/2019,23,LZ_HOUSTON,13.07
1/5/2019,23,LZ_NORTH,6.95
1/5/2019,24,LZ_HOUSTON,11.3325
1/5/2019,24,LZ_SOUTH,15.615
1/5/2019,24,LZ_NORTH,5.7775
1/5/2019,24,LZ_WEST,-0.8125
1/6/2019,1,LZ_SOUTH,13.825
1/6/2019,1,LZ_HOUSTON,9.8275
1/6/2019,1,LZ_WEST,-1.675
1/6/2019,1,LZ_NORTH,4.5725
1/6/2019,2,LZ_NORTH,2.3475
1/6/2019,2,LZ_SOUTH,8.8475
1/6/2019,2,LZ_HOUSTON,6.0475
1/6/2019,2,LZ_WEST,-2.06
1/6/2019,3,LZ_WEST,-1.6775
1/6/2019,3,LZ_NORTH,0.9575
1/6/2019,3,LZ_HOUSTON,3.1775
1/6/2019,3,LZ_SOUTH,4.795
1/6/2019,4,LZ_SOUTH,7.85
1/6/2019,4,LZ_HOUSTON,5.39
1/6/2019,4,LZ_NORTH,2.04
1/6/2019,4,LZ_WEST,-1.9475
1/6/2019,5,LZ_WEST,-1.935
1/6/2019,5,LZ_SOUTH,9.5075
1/6/2019,5,LZ_NORTH,2.725
1/6/2019,5,LZ_HOUSTON,6.6475
1/6/2019,6,LZ_NORTH,3.6175
1/6/2019,6,LZ_SOUTH,12.0625
1/6/2019,6,LZ_WEST,-2.185
1/6/2019,6,LZ_HOUSTON,8.485
1/6/2019,7,LZ_WEST,-0.605
1/6/2019,7,LZ_HOUSTON,11.29
1/6/2019,7,LZ_NORTH,5.86
1/6/2019,7,LZ_SOUTH,15.255
1/6/2019,8,LZ_SOUTH,17.485
1/6/2019,8,LZ_WEST,2.725
1/6/2019,8,LZ_HOUSTON,13.8175
1/6/2019,8,LZ_NORTH,8.7575
1/6/2019,9,LZ_SOUTH,22.84
1/6/2019,9,LZ_NORTH,11.2775
1/6/2019,9,LZ_HOUSTON,17.905
1/6/2019,9,LZ_WEST,3.395
1/6/2019,10,LZ_WEST,5.1
1/6/2019,10,LZ_SOUTH,22.04
1/6/2019,10,LZ_HOUSTON,17.685
1/6/2019,10,LZ_NORTH,11.8925
1/6/2019,11,LZ_WEST,6.2575
1/6/2019,11,LZ_NORTH,10.5325
1/6/2019,11,LZ_SOUTH,17.0925
1/6/2019,11,LZ_HOUSTON,14.2575
1/6/2019,12,LZ_NORTH,6.8325
1/6/2019,12,LZ_SOUTH,14.23
1/6/2019,12,LZ_HOUSTON,11.3275
1/6/2019,12,LZ_WEST,1.5725
1/6/2019,13,LZ_SOUTH,12.5075
1/6/2019,13,LZ_NORTH,4.33
1/6/2019,13,LZ_HOUSTON,9.2725
1/6/2019,13,LZ_WEST,-1.48
1/6/2019,14,LZ_WEST,-2.2775
1/6/2019,14,LZ_HOUSTON,8.8725
1/6/2019,14,LZ_SOUTH,12.3225
1/6/2019,14,LZ_NORTH,3.755
1/6/2019,15,LZ_WEST,-2.51
1/6/2019,15,LZ_NORTH,2.8375
1/6/2019,15,LZ_HOUSTON,7.3875
1/6/2019,15,LZ_SOUTH,10.4575
1/6/2019,16,LZ_NORTH,3.2525
1/6/2019,16,LZ_SOUTH,11.5075
1/6/2019,16,LZ_WEST,-2.505
1/6/2019,16,LZ_HOUSTON,8.14
1/6/2019,17,LZ_HOUSTON,9.1775
1/6/2019,17,LZ_NORTH,4.0075
1/6/2019,17,LZ_SOUTH,12.77
1/6/2019,17,LZ_WEST,-2.0725
1/6/2019,18,LZ_SOUTH,17.305
1/6/2019,18,LZ_WEST,0.9175
1/6/2019,18,LZ_HOUSTON,13.335
1/6/2019,18,LZ_NORTH,7.6075
1/6/2019,19,LZ_SOUTH,22.63
1/6/2019,19,LZ_HOUSTON,17.5525
1/6/2019,19,LZ_NORTH,11.2075
1/6/2019,19,LZ_WEST,3.875
1/6/2019,20,LZ_NORTH,9.7075
1/6/2019,20,LZ_HOUSTON,15.8225
1/6/2019,20,LZ_SOUTH,20.7575
1/6/2019,20,LZ_WEST,2.61
1/6/2019,21,LZ_NORTH,7.825
1/6/2019,21,LZ_HOUSTON,13.735
1/6/2019,21,LZ_WEST,0.8675
1/6/2019,21,LZ_SOUTH,18.575
1/6/2019,22,LZ_HOUSTON,10.85
1/6/2019,22,LZ_SOUTH,15.3625
1/6/2019,22,LZ_WEST,-1.13
1/6/2019,22,LZ_NORTH,5.35
1/6/2019,23,LZ_SOUTH,4.505
1/6/2019,23,LZ_WEST,-1.36
1/6/2019,23,LZ_NORTH,0.9425
1/6/2019,23,LZ_HOUSTON,2.8975
1/6/2019,24,LZ_SOUTH,-0.5925
1/6/2019,24,LZ_NORTH,-0.7375
1/6/2019,24,LZ_HOUSTON,-0.6475
1/6/2019,24,LZ_WEST,-0.84
1/7/2019,1,LZ_NORTH,-0.8375
1/7/2019,1,LZ_SOUTH,-0.8775
1/7/2019,1,LZ_HOUSTON,-0.8425
1/7/2019,1,LZ_WEST,-0.8325
1/7/2019,2,LZ_HOUSTON,-1.025
1/7/2019,2,LZ_NORTH,-1.0275
1/7/2019,2,LZ_WEST,-0.995
1/7/2019,2,LZ_SOUTH,-1.0475
1/7/2019,3,LZ_HOUSTON,-0.835
1/7/2019,3,LZ_NORTH,-0.835
1/7/2019,3,LZ_WEST,-0.8275
1/7/2019,3,LZ_SOUTH,-0.845
1/7/2019,4,LZ_HOUSTON,-0.525
1/7/2019,4,LZ_WEST,-0.52
1/7/2019,4,LZ_SOUTH,-0.5275
1/7/2019,4,LZ_NORTH,-0.5225
1/7/2019,5,LZ_NORTH,0.1175
1/7/2019,5,LZ_WEST,0.1175
1/7/2019,5,LZ_SOUTH,0.1175
1/7/2019,5,LZ_HOUSTON,0.1175
1/7/2019,6,LZ_NORTH,7.425
1/7/2019,6,LZ_WEST,7.425
1/7/2019,6,LZ_HOUSTON,7.425
1/7/2019,6,LZ_SOUTH,7.425
1/7/2019,7,LZ_NORTH,17.2025
1/7/2019,7,LZ_SOUTH,17.265
1/7/2019,7,LZ_WEST,17.1975
