Delivery Date,Delivery Hour,Settlement Point Name,Settlement Point Price
12/4/2020,1,LZ_NORTH,20.3675
12/18/2020,17,LZ_SOUTH,33.49
12/6/2020,9,LZ_WEST,19.51
12/4/2020,8,LZ_SOUTH,29.1325
12/24/2020,16,LZ_NORTH,10.17
12/19/2020,3,LZ_WEST,18.18
12/5/2020,4,LZ_NORTH,22.78
12/21/2020,7,LZ_SOUTH,20.045
12/31/2020,8,LZ_NORTH,15.6825
12/1/2020,10,LZ_SOUTH,22.71
12/2/2020,18,LZ_HOUSTON,21.1775
12/5/2020,13,LZ_SOUTH,25.435
12/5/2020,7,LZ_WEST,55.1075
12/6/2020,14,LZ_NORTH,13.605
12/10/2020,23,LZ_NORTH,22.6025
12/1/2020,21,LZ_SOUTH,15.68
12/4/2020,3,LZ_NORTH,18.79
12/28/2020,17,LZ_NORTH,17.4175
12/28/2020,20,LZ_WEST,18.9825
12/23/2020,9,LZ_WEST,17.6925
12/3/2020,8,LZ_SOUTH,17.87
12/20/2020,7,LZ_HOUSTON,17.565
12/11/2020,10,LZ_SOUTH,18.7025
12/6/2020,11,LZ_NORTH,17.3725
12/17/2020,21,LZ_WEST,4.525
12/29/2020,8,LZ_NORTH,10.59
12/24/2020,5,LZ_WEST,22.7
12/30/2020,20,LZ_SOUTH,17.995
12/2/2020,15,LZ_HOUSTON,19.84
12/3/2020,19,LZ_NORTH,26.55
12/18/2020,2,LZ_SOUTH,14.78
12/19/2020,5,LZ_NORTH,19.4675
12/30/2020,7,LZ_NORTH,1.27
12/9/2020,14,LZ_HOUSTON,19.0425
12/12/2020,22,LZ_NORTH,17.225
12/22/2020,8,LZ_WEST,18.135
12/24/2020,15,LZ_NORTH,11.4825
12/2/2020,20,LZ_NORTH,22.355
12/16/2020,12,LZ_HOUSTON,18.63
12/3/2020,10,LZ_NORTH,16.71
12/29/2020,5,LZ_WEST,0.2825
12/14/2020,22,LZ_SOUTH,32.705
12/22/2020,10,LZ_WEST,11.32
12/23/2020,5,LZ_NORTH,10.5675
12/8/2020,3,LZ_NORTH,17.945
12/16/2020,11,LZ_HOUSTON,19.0575
12/23/2020,10,LZ_SOUTH,18.56
12/2/2020,5,LZ_NORTH,17.0525
12/23/2020,23,LZ_HOUSTON,27.66
12/8/2020,8,LZ_SOUTH,26.2125
12/3/2020,15,LZ_NORTH,17.5225
12/21/2020,2,LZ_WEST,16.7375
12/19/2020,22,LZ_NORTH,19.69
12/9/2020,8,LZ_NORTH,28.3525
12/22/2020,7,LZ_WEST,18.6925
12/15/2020,20,LZ_HOUSTON,20.085
12/5/2020,4,LZ_HOUSTON,21.9675
12/28/2020,24,LZ_WEST,15.725
12/27/2020,11,LZ_SOUTH,17.29
12/14/2020,5,LZ_NORTH,18.915
12/12/2020,8,LZ_NORTH,18.6275
12/26/2020,1,LZ_NORTH,13.0825
12/15/2020,9,LZ_WEST,38.8625
12/1/2020,15,LZ_NORTH,14.4675
12/12/2020,5,LZ_SOUTH,17.395
12/10/2020,5,LZ_SOUTH,14.5775
12/4/2020,18,LZ_WEST,44.38
12/23/2020,22,LZ_SOUTH,21.2875
12/14/2020,4,LZ_SOUTH,18.055
12/15/2020,8,LZ_WEST,114.3775
12/19/2020,7,LZ_SOUTH,19.795
12/14/2020,8,LZ_NORTH,93.2575
12/13/2020,24,LZ_WEST,35.8925
12/20/2020,6,LZ_HOUSTON,17.915
12/8/2020,24,LZ_SOUTH,14.9825
12/2/2020,10,LZ_WEST,-0.1225
12/1/2020,2,LZ_NORTH,17.4475
12/16/2020,13,LZ_HOUSTON,18.17
12/8/2020,5,LZ_SOUTH,17.81
12/28/2020,24,LZ_HOUSTON,15.2275
12/10/2020,16,LZ_SOUTH,10.1075
12/15/2020,4,LZ_WEST,33.0725
12/25/2020,14,LZ_WEST,16.4475
12/16/2020,13,LZ_SOUTH,18.06
12/8/2020,23,LZ_NORTH,17.2275
12/2/2020,8,LZ_SOUTH,56.63
12/14/2020,15,LZ_SOUTH,21.33
12/15/2020,5,LZ_NORTH,19.2975
12/9/2020,9,LZ_HOUSTON,22.9625
12/13/2020,6,LZ_NORTH,20.555
12/23/2020,19,LZ_NORTH,19.8275
12/29/2020,17,LZ_HOUSTON,11.065
12/10/2020,4,LZ_HOUSTON,10.6675
12/26/2020,15,LZ_HOUSTON,10.15
12/25/2020,14,LZ_HOUSTON,16.4475
12/16/2020,24,LZ_HOUSTON,18.725
12/24/2020,9,LZ_NORTH,23.9925
12/7/2020,13,LZ_HOUSTON,17.9625
12/20/2020,19,LZ_HOUSTON,25.07
12/15/2020,13,LZ_HOUSTON,19.2675
12/29/2020,11,LZ_WEST,-0.62
12/2/2020,5,LZ_WEST,69.2975
12/27/2020,18,LZ_HOUSTON,20.4325
12/27/2020,23,LZ_NORTH,15.99
12/8/2020,11,LZ_SOUTH,19.765
12/10/2020,21,LZ_HOUSTON,18.455
12/29/2020,18,LZ_SOUTH,16.3075
12/6/2020,23,LZ_WEST,57.9325
12/12/2020,14,LZ_SOUTH,20.4125
12/16/2020,5,LZ_SOUTH,15.5225
12/4/2020,21,LZ_NORTH,28.6675
12/28/2020,17,LZ_SOUTH,8.4775
12/27/2020,17,LZ_WEST,18.6175
12/31/2020,5,LZ_SOUTH,8.5925
12/18/2020,19,LZ_HOUSTON,23.215
12/13/2020,15,LZ_WEST,-0.4575
12/8/2020,18,LZ_WEST,40.8025
12/26/2020,6,LZ_HOUSTON,17.8825
12/26/2020,24,LZ_SOUTH,7.7025
12/1/2020,4,LZ_WEST,5.1875
12/31/2020,11,LZ_WEST,17.535
12/9/2020,7,LZ_WEST,176.445
12/19/2020,22,LZ_WEST,19.69
12/8/2020,15,LZ_NORTH,17.425
12/5/2020,22,LZ_SOUTH,19.44
12/6/2020,18,LZ_HOUSTON,21.815
12/16/2020,1,LZ_NORTH,18.475
12/21/2020,16,LZ_SOUTH,18.815
12/27/2020,2,LZ_WEST,-2.8025
12/26/2020,21,LZ_WEST,0.0075
12/30/2020,6,LZ_NORTH,-8.93
12/18/2020,1,LZ_SOUTH,15.125
12/16/2020,4,LZ_SOUTH,11.5125
12/16/2020,22,LZ_NORTH,22.59
12/11/2020,16,LZ_HOUSTON,19.54
12/25/2020,2,LZ_HOUSTON,18.725
12/4/2020,11,LZ_HOUSTON,19.1025
12/27/2020,23,LZ_HOUSTON,15.975
12/16/2020,18,LZ_HOUSTON,21.8225
12/9/2020,22,LZ_NORTH,16.7125
12/27/2020,5,LZ_WEST,-1.1925
12/10/2020,9,LZ_WEST,13.4225
12/29/2020,16,LZ_SOUTH,9.3
12/12/2020,24,LZ_HOUSTON,17.585
12/13/2020,3,LZ_NORTH,18.22
12/4/2020,2,LZ_HOUSTON,19.1325
12/25/2020,23,LZ_NORTH,15.0675
12/1/2020,23,LZ_WEST,1.705
12/4/2020,4,LZ_NORTH,18.865
12/19/2020,19,LZ_WEST,26.5475
12/4/2020,19,LZ_NORTH,28.085
12/21/2020,21,LZ_SOUTH,19.795
12/5/2020,20,LZ_SOUTH,21.81
12/31/2020,17,LZ_NORTH,16.6625
12/10/2020,16,LZ_NORTH,10.7125
12/28/2020,10,LZ_WEST,18.3625
12/16/2020,2,LZ_SOUTH,5.3525
12/11/2020,22,LZ_WEST,17.21
12/23/2020,15,LZ_HOUSTON,17.87
12/7/2020,13,LZ_SOUTH,17.9625
12/10/2020,5,LZ_NORTH,15.385
12/8/2020,10,LZ_WEST,18.9875
12/10/2020,22,LZ_HOUSTON,19.0325
12/16/2020,15,LZ_NORTH,17.7075
12/1/2020,24,LZ_HOUSTON,13.555
12/23/2020,24,LZ_WEST,19.9575
12/26/2020,18,LZ_WEST,18.23
12/17/2020,19,LZ_NORTH,19.3675
12/17/2020,3,LZ_WEST,35.025
12/18/2020,14,LZ_SOUTH,9.5775
12/31/2020,10,LZ_SOUTH,13.5425
12/9/2020,10,LZ_SOUTH,36.6825
12/3/2020,16,LZ_SOUTH,12.4725
12/21/2020,11,LZ_WEST,19.31
12/17/2020,23,LZ_NORTH,13.6
12/26/2020,17,LZ_HOUSTON,9.7225
12/22/2020,13,LZ_NORTH,12.615
12/11/2020,24,LZ_NORTH,17.82
12/7/2020,14,LZ_HOUSTON,17.7375
12/27/2020,6,LZ_SOUTH,3.42
12/1/2020,10,LZ_WEST,13.5025
12/2/2020,24,LZ_WEST,87.5775
12/17/2020,6,LZ_SOUTH,22.9
12/9/2020,12,LZ_SOUTH,26.325
12/17/2020,13,LZ_SOUTH,19.3575
12/11/2020,22,LZ_SOUTH,17.455
12/7/2020,2,LZ_SOUTH,17.4625
12/19/2020,6,LZ_HOUSTON,20.0575
12/15/2020,18,LZ_HOUSTON,20.1725
12/31/2020,9,LZ_WEST,17.0025
12/29/2020,15,LZ_WEST,-0.9375
12/20/2020,1,LZ_SOUTH,18.7575
12/21/2020,4,LZ_WEST,17.21
12/23/2020,1,LZ_SOUTH,3.4125
12/28/2020,16,LZ_NORTH,16.705
12/6/2020,7,LZ_HOUSTON,15.8925
12/8/2020,13,LZ_SOUTH,17.9575
12/2/2020,16,LZ_NORTH,15.19
12/31/2020,13,LZ_WEST,17.2725
12/7/2020,10,LZ_WEST,23.88
12/12/2020,6,LZ_HOUSTON,17.385
12/29/2020,20,LZ_SOUTH,12.5425
12/19/2020,3,LZ_SOUTH,18.185
12/4/2020,8,LZ_NORTH,30.4725
12/24/2020,8,LZ_SOUTH,30.6575
12/27/2020,12,LZ_HOUSTON,16.28
12/23/2020,19,LZ_SOUTH,20.295
12/20/2020,23,LZ_SOUTH,17.97
12/9/2020,16,LZ_WEST,17.5725
12/14/2020,21,LZ_SOUTH,53.0975
12/18/2020,9,LZ_WEST,11.6875
12/31/2020,19,LZ_HOUSTON,17.06
12/24/2020,7,LZ_HOUSTON,41.8025
12/26/2020,8,LZ_SOUTH,20.6825
12/2/2020,22,LZ_HOUSTON,15.815
12/5/2020,5,LZ_HOUSTON,21.2975
12/13/2020,16,LZ_HOUSTON,13.1625
12/10/2020,12,LZ_NORTH,18.825
12/22/2020,10,LZ_NORTH,18.25
12/31/2020,22,LZ_SOUTH,15.6225
12/10/2020,14,LZ_SOUTH,15.91
12/27/2020,7,LZ_WEST,0.8325
12/2/2020,16,LZ_WEST,-4.15
12/1/2020,8,LZ_HOUSTON,21.6725
12/18/2020,5,LZ_NORTH,17.27
12/12/2020,18,LZ_WEST,23.6525
12/20/2020,4,LZ_NORTH,18.3075
12/7/2020,4,LZ_SOUTH,18.12
12/24/2020,16,LZ_HOUSTON,8.62
12/30/2020,19,LZ_NORTH,20.5425
12/10/2020,20,LZ_WEST,18.325
12/21/2020,23,LZ_HOUSTON,18.045
12/7/2020,23,LZ_WEST,21.845
12/19/2020,14,LZ_NORTH,17.38
12/7/2020,19,LZ_HOUSTON,33.7775
12/16/2020,13,LZ_WEST,21.315
12/15/2020,21,LZ_WEST,20.44
12/5/2020,5,LZ_SOUTH,20.2675
12/20/2020,5,LZ_WEST,18.285
12/15/2020,7,LZ_SOUTH,115.6175
12/5/2020,4,LZ_SOUTH,20.5925
12/20/2020,22,LZ_NORTH,19.13
12/31/2020,2,LZ_NORTH,13.1125
12/15/2020,6,LZ_HOUSTON,29.9575
12/20/2020,16,LZ_SOUTH,18.02
12/12/2020,19,LZ_HOUSTON,20.3175
12/18/2020,14,LZ_NORTH,17.45
12/15/2020,11,LZ_SOUTH,23.255
12/16/2020,16,LZ_SOUTH,17.1375
12/6/2020,2,LZ_SOUTH,17.505
12/15/2020,22,LZ_SOUTH,19.15
12/30/2020,23,LZ_SOUTH,17.435
12/18/2020,10,LZ_SOUTH,14.845
12/24/2020,12,LZ_SOUTH,17.01
12/1/2020,1,LZ_HOUSTON,17.9325
12/10/2020,13,LZ_WEST,15.0375
12/26/2020,16,LZ_NORTH,10.8925
12/23/2020,18,LZ_WEST,-2.22
12/20/2020,18,LZ_HOUSTON,28.17
12/1/2020,16,LZ_NORTH,14.2575
12/27/2020,7,LZ_HOUSTON,8.9175
12/14/2020,24,LZ_NORTH,16.4175
12/28/2020,8,LZ_WEST,17.4125
12/16/2020,1,LZ_HOUSTON,17.7675
12/16/2020,10,LZ_SOUTH,19.28
12/23/2020,13,LZ_HOUSTON,17.4675
12/26/2020,20,LZ_HOUSTON,14.0625
12/7/2020,14,LZ_WEST,17.7375
12/9/2020,22,LZ_SOUTH,13.9925
12/15/2020,1,LZ_NORTH,16.57
12/21/2020,13,LZ_NORTH,18.79
12/11/2020,7,LZ_WEST,15.65
12/18/2020,19,LZ_SOUTH,23.215
12/22/2020,16,LZ_HOUSTON,10.7325
12/1/2020,6,LZ_SOUTH,18.9375
12/26/2020,7,LZ_WEST,14.69
12/23/2020,3,LZ_NORTH,1.46
12/26/2020,6,LZ_NORTH,17.8775
12/9/2020,24,LZ_SOUTH,6.53
12/23/2020,7,LZ_WEST,8.3175
12/27/2020,10,LZ_NORTH,17.8075
12/9/2020,6,LZ_SOUTH,17.59
12/20/2020,14,LZ_HOUSTON,19.17
12/11/2020,19,LZ_NORTH,28.48
12/18/2020,7,LZ_NORTH,33.0825
12/31/2020,17,LZ_WEST,17.07
12/4/2020,5,LZ_NORTH,18.775
12/8/2020,11,LZ_WEST,19.85
12/21/2020,19,LZ_SOUTH,23.4575
12/5/2020,14,LZ_WEST,20.1675
12/8/2020,21,LZ_SOUTH,19.7575
12/2/2020,7,LZ_SOUTH,25.145
12/10/2020,10,LZ_NORTH,26.15
12/8/2020,2,LZ_SOUTH,18.14
12/7/2020,6,LZ_NORTH,26.1675
12/17/2020,24,LZ_SOUTH,18.8575
12/15/2020,3,LZ_WEST,23.95
12/15/2020,15,LZ_HOUSTON,18.555
12/6/2020,15,LZ_WEST,12.275
12/28/2020,1,LZ_HOUSTON,13.5325
12/19/2020,3,LZ_NORTH,18.185
12/5/2020,10,LZ_NORTH,27.735
12/11/2020,8,LZ_SOUTH,17.1725
12/16/2020,6,LZ_SOUTH,19.215
12/25/2020,21,LZ_SOUTH,17.295
12/3/2020,4,LZ_NORTH,23.325
12/15/2020,12,LZ_HOUSTON,20.845
12/22/2020,18,LZ_HOUSTON,17.1775
12/25/2020,3,LZ_SOUTH,18.76
12/1/2020,24,LZ_NORTH,16.2725
12/28/2020,11,LZ_HOUSTON,16.96
12/1/2020,9,LZ_SOUTH,22.0525
12/10/2020,23,LZ_WEST,21.545
12/14/2020,8,LZ_WEST,98.245
12/17/2020,19,LZ_HOUSTON,18.615
12/12/2020,23,LZ_SOUTH,18.46
12/21/2020,17,LZ_HOUSTON,19.525
12/27/2020,24,LZ_HOUSTON,15.7175
12/10/2020,9,LZ_NORTH,19.5575
12/6/2020,4,LZ_HOUSTON,17.4075
12/8/2020,21,LZ_HOUSTON,19.7575
12/26/2020,15,LZ_NORTH,11.5425
12/21/2020,4,LZ_NORTH,17.5425
12/19/2020,23,LZ_WEST,18.855
12/18/2020,18,LZ_HOUSTON,67.175
12/21/2020,24,LZ_WEST,17.36
12/18/2020,17,LZ_HOUSTON,33.5075
12/22/2020,21,LZ_WEST,-0.2
12/26/2020,20,LZ_NORTH,14.3225
12/5/2020,15,LZ_NORTH,19.3525
12/21/2020,19,LZ_HOUSTON,23.6075
12/13/2020,12,LZ_WEST,0.58
12/24/2020,20,LZ_HOUSTON,48.265
12/23/2020,18,LZ_NORTH,16.71
12/14/2020,16,LZ_SOUTH,40.8275
12/31/2020,21,LZ_WEST,16.01
12/23/2020,10,LZ_HOUSTON,18.63
12/6/2020,21,LZ_WEST,69.795
12/22/2020,8,LZ_SOUTH,19.0475
12/3/2020,16,LZ_WEST,17.025
12/7/2020,5,LZ_WEST,79.27
12/10/2020,21,LZ_SOUTH,15.67
12/14/2020,13,LZ_SOUTH,23.34
12/22/2020,9,LZ_WEST,13.915
12/27/2020,10,LZ_WEST,17.8075
12/7/2020,21,LZ_WEST,54.2975
12/9/2020,5,LZ_WEST,14.81
12/4/2020,7,LZ_NORTH,25.4625
12/26/2020,17,LZ_WEST,2.5125
12/1/2020,7,LZ_NORTH,20.445
12/11/2020,14,LZ_NORTH,23.8325
12/20/2020,21,LZ_NORTH,21.6875
12/11/2020,4,LZ_WEST,21.465
12/26/2020,21,LZ_HOUSTON,11.0275
12/6/2020,6,LZ_SOUTH,13.66
12/4/2020,1,LZ_HOUSTON,19.275
12/17/2020,8,LZ_HOUSTON,28.8375
12/9/2020,3,LZ_HOUSTON,13.345
12/4/2020,19,LZ_SOUTH,26.8525
12/11/2020,24,LZ_HOUSTON,17.8225
12/25/2020,2,LZ_NORTH,18.725
12/28/2020,15,LZ_WEST,16.9125
12/14/2020,19,LZ_NORTH,19.3875
12/17/2020,7,LZ_SOUTH,28.5725
12/11/2020,8,LZ_WEST,17.2025
12/2/2020,22,LZ_SOUTH,10.585
12/26/2020,11,LZ_WEST,13.9775
12/6/2020,21,LZ_SOUTH,20.63
12/12/2020,4,LZ_HOUSTON,17.455
12/17/2020,15,LZ_HOUSTON,17.36
12/11/2020,9,LZ_WEST,18.35
12/13/2020,11,LZ_NORTH,17.2175
12/15/2020,20,LZ_SOUTH,19.2125
12/15/2020,15,LZ_WEST,5.46
12/7/2020,23,LZ_NORTH,21.845
12/18/2020,6,LZ_WEST,19.98
12/20/2020,15,LZ_HOUSTON,18.355
12/7/2020,17,LZ_HOUSTON,20.275
12/10/2020,16,LZ_WEST,-1.35
12/17/2020,14,LZ_SOUTH,18.1375
12/29/2020,9,LZ_NORTH,13.215
12/1/2020,4,LZ_SOUTH,18.415
12/7/2020,13,LZ_WEST,17.9625
12/8/2020,13,LZ_HOUSTON,17.9575
12/21/2020,6,LZ_HOUSTON,19.1325
12/28/2020,3,LZ_WEST,16.595
12/13/2020,18,LZ_WEST,33.8825
12/16/2020,10,LZ_WEST,25.7625
12/27/2020,19,LZ_SOUTH,17.945
12/20/2020,2,LZ_HOUSTON,17.7125
12/5/2020,11,LZ_NORTH,25.315
12/9/2020,6,LZ_NORTH,17.5625
12/10/2020,6,LZ_HOUSTON,17.78
12/25/2020,14,LZ_SOUTH,16.4475
12/3/2020,12,LZ_HOUSTON,18.1175
12/18/2020,11,LZ_SOUTH,12.6575
12/9/2020,7,LZ_NORTH,177.31
12/8/2020,20,LZ_NORTH,23.775
12/8/2020,24,LZ_NORTH,14.9825
12/31/2020,7,LZ_HOUSTON,14.3
12/28/2020,14,LZ_WEST,17.5475
12/27/2020,1,LZ_WEST,-1.17
12/14/2020,9,LZ_NORTH,33.925
12/17/2020,1,LZ_HOUSTON,19.0325
12/13/2020,7,LZ_SOUTH,19.6625
12/6/2020,6,LZ_WEST,82.7325
12/12/2020,11,LZ_WEST,26.6525
12/29/2020,16,LZ_HOUSTON,10.8325
12/3/2020,19,LZ_HOUSTON,24.7125
12/7/2020,23,LZ_SOUTH,21.845
12/18/2020,16,LZ_HOUSTON,18.1975
12/30/2020,17,LZ_SOUTH,15.6975
12/11/2020,10,LZ_NORTH,18.67
12/26/2020,23,LZ_WEST,-0.325
12/4/2020,5,LZ_HOUSTON,18.775
12/14/2020,1,LZ_HOUSTON,18.845
12/8/2020,24,LZ_HOUSTON,14.9825
12/8/2020,3,LZ_WEST,25.695
12/18/2020,19,LZ_WEST,23.185
12/11/2020,3,LZ_HOUSTON,19.1075
12/24/2020,20,LZ_SOUTH,48.265
12/13/2020,11,LZ_WEST,14.4
12/25/2020,24,LZ_HOUSTON,14.2875
12/4/2020,10,LZ_SOUTH,20.11
12/9/2020,15,LZ_WEST,17.8825
12/24/2020,23,LZ_SOUTH,33.845
12/14/2020,22,LZ_WEST,18.905
12/1/2020,6,LZ_WEST,6.81
12/15/2020,10,LZ_NORTH,28.325
12/7/2020,20,LZ_SOUTH,33.67
12/17/2020,4,LZ_NORTH,20.1625
12/22/2020,23,LZ_SOUTH,10.43
12/12/2020,13,LZ_HOUSTON,23.77
12/19/2020,16,LZ_SOUTH,16.1225
12/8/2020,7,LZ_HOUSTON,25.9075
12/28/2020,23,LZ_SOUTH,10.32
12/7/2020,3,LZ_NORTH,19.3775
12/1/2020,8,LZ_NORTH,21.4275
12/20/2020,23,LZ_WEST,17.92
12/29/2020,5,LZ_NORTH,1.0325
12/28/2020,2,LZ_SOUTH,5.9375
12/17/2020,14,LZ_HOUSTON,17.9425
12/30/2020,7,LZ_WEST,-3.805
12/12/2020,1,LZ_WEST,18.0925
12/9/2020,4,LZ_NORTH,13.6725
12/17/2020,2,LZ_NORTH,19.3175
12/6/2020,19,LZ_WEST,32.15
12/4/2020,15,LZ_SOUTH,17.39
12/28/2020,9,LZ_SOUTH,18.205
12/6/2020,24,LZ_WEST,24.3875
12/11/2020,3,LZ_WEST,20.255
12/6/2020,16,LZ_SOUTH,13.775
12/3/2020,7,LZ_SOUTH,13.8
12/3/2020,22,LZ_NORTH,23.1675
12/14/2020,6,LZ_SOUTH,19.84
12/14/2020,11,LZ_NORTH,22.68
12/14/2020,16,LZ_WEST,12.58
12/30/2020,15,LZ_HOUSTON,15.3225
12/20/2020,12,LZ_WEST,19.325
12/21/2020,1,LZ_SOUTH,17.3975
12/20/2020,19,LZ_NORTH,25.07
12/18/2020,15,LZ_NORTH,18.5275
12/9/2020,13,LZ_HOUSTON,21.13
12/6/2020,12,LZ_HOUSTON,15.9375
12/9/2020,2,LZ_HOUSTON,13.68
12/12/2020,17,LZ_SOUTH,17.58
12/20/2020,5,LZ_SOUTH,18.305
12/25/2020,19,LZ_SOUTH,18.0925
12/16/2020,17,LZ_SOUTH,18.0275
12/12/2020,4,LZ_WEST,17.455
12/18/2020,7,LZ_WEST,19.95
12/28/2020,6,LZ_HOUSTON,15.825
12/30/2020,3,LZ_HOUSTON,2.075
12/21/2020,22,LZ_NORTH,18.5425
12/13/2020,19,LZ_WEST,35.3175
12/30/2020,21,LZ_NORTH,18.5575
12/15/2020,13,LZ_WEST,26.85
12/9/2020,10,LZ_NORTH,36.6375
12/16/2020,8,LZ_SOUTH,30.355
12/28/2020,20,LZ_SOUTH,14.9675
12/7/2020,22,LZ_HOUSTON,28.395
12/13/2020,12,LZ_SOUTH,15.28
12/31/2020,10,LZ_WEST,17.5
12/17/2020,22,LZ_WEST,4.9275
12/23/2020,20,LZ_SOUTH,19.74
12/22/2020,3,LZ_HOUSTON,16.6975
12/29/2020,17,LZ_WEST,3.37
12/8/2020,4,LZ_WEST,17.8625
12/25/2020,12,LZ_WEST,19.165
12/28/2020,9,LZ_WEST,18.205
12/3/2020,12,LZ_SOUTH,9.4175
12/12/2020,4,LZ_NORTH,17.455
12/28/2020,13,LZ_NORTH,17.4625
12/21/2020,10,LZ_HOUSTON,19.8325
12/29/2020,15,LZ_SOUTH,8.61
12/13/2020,13,LZ_WEST,-0.43
12/24/2020,2,LZ_SOUTH,17.335
12/20/2020,13,LZ_HOUSTON,19.485
12/2/2020,22,LZ_NORTH,20.015
12/10/2020,18,LZ_HOUSTON,20.52
12/25/2020,12,LZ_HOUSTON,18.4075
12/12/2020,2,LZ_NORTH,17.76
12/31/2020,8,LZ_HOUSTON,15.35
12/10/2020,24,LZ_SOUTH,11.9875
12/27/2020,5,LZ_SOUTH,4.0175
12/17/2020,10,LZ_SOUTH,22.725
12/8/2020,1,LZ_WEST,18.46
12/29/2020,2,LZ_WEST,0.5475
12/8/2020,22,LZ_WEST,18.245
12/16/2020,16,LZ_WEST,18.8625
12/27/2020,9,LZ_HOUSTON,16.535
12/14/2020,6,LZ_NORTH,20.05
12/29/2020,18,LZ_HOUSTON,17.5625
12/27/2020,8,LZ_HOUSTON,15.065
12/21/2020,2,LZ_NORTH,17.3925
12/10/2020,2,LZ_WEST,-2.3325
12/11/2020,15,LZ_WEST,19.3125
12/13/2020,4,LZ_SOUTH,17.42
12/20/2020,2,LZ_NORTH,17.7275
12/8/2020,2,LZ_WEST,18.14
12/19/2020,14,LZ_WEST,17.3775
12/24/2020,9,LZ_HOUSTON,23.1075
12/26/2020,22,LZ_WEST,-0.9325
12/24/2020,24,LZ_NORTH,20.5
12/11/2020,12,LZ_HOUSTON,21.425
12/18/2020,10,LZ_NORTH,22.815
12/18/2020,5,LZ_SOUTH,20.74
12/28/2020,17,LZ_WEST,17.56
12/25/2020,17,LZ_NORTH,17.0625
12/6/2020,8,LZ_WEST,89.385
12/4/2020,20,LZ_SOUTH,27.8625
12/23/2020,3,LZ_HOUSTON,-0.1625
12/21/2020,18,LZ_WEST,28.3725
12/5/2020,2,LZ_HOUSTON,24.895
12/1/2020,13,LZ_SOUTH,19.9275
12/5/2020,6,LZ_WEST,57.2475
12/3/2020,20,LZ_WEST,103.89
12/10/2020,22,LZ_SOUTH,15.8625
12/3/2020,2,LZ_NORTH,23.915
12/30/2020,4,LZ_WEST,-10.035
12/5/2020,21,LZ_WEST,101.815
12/12/2020,24,LZ_WEST,16.8725
12/13/2020,21,LZ_NORTH,21.58
12/30/2020,12,LZ_NORTH,16.68
12/24/2020,19,LZ_HOUSTON,31.7525
12/21/2020,15,LZ_WEST,18.46
12/25/2020,14,LZ_NORTH,16.4475
12/19/2020,7,LZ_NORTH,19.795
12/21/2020,12,LZ_NORTH,18.66
12/6/2020,20,LZ_NORTH,25.195
12/3/2020,11,LZ_WEST,5.645
12/20/2020,24,LZ_WEST,16.74
12/26/2020,14,LZ_HOUSTON,11.8525
12/11/2020,4,LZ_HOUSTON,19.885
12/23/2020,14,LZ_SOUTH,19.44
12/30/2020,8,LZ_SOUTH,-1.305
12/10/2020,13,LZ_HOUSTON,19.465
12/28/2020,14,LZ_NORTH,17.3725
12/26/2020,24,LZ_NORTH,11.7375
12/9/2020,24,LZ_HOUSTON,10.675
12/29/2020,9,LZ_SOUTH,7.8725
12/1/2020,2,LZ_WEST,5.4075
12/30/2020,11,LZ_NORTH,16.13
12/10/2020,8,LZ_NORTH,24.9975
12/25/2020,16,LZ_NORTH,15.9325
12/15/2020,1,LZ_HOUSTON,19.9025
12/10/2020,17,LZ_SOUTH,10.38
12/28/2020,18,LZ_SOUTH,9.7875
12/5/2020,2,LZ_SOUTH,23.0025
12/31/2020,10,LZ_HOUSTON,17.095
12/7/2020,24,LZ_SOUTH,18.54
12/19/2020,1,LZ_SOUTH,17.5425
12/20/2020,8,LZ_NORTH,17.48
12/13/2020,21,LZ_HOUSTON,20.6875
12/3/2020,24,LZ_SOUTH,16.87
12/11/2020,6,LZ_SOUTH,7.9125
12/25/2020,22,LZ_SOUTH,16.6675
12/4/2020,23,LZ_HOUSTON,71.08
12/11/2020,17,LZ_WEST,20.0175
12/9/2020,21,LZ_SOUTH,16.63
12/13/2020,6,LZ_SOUTH,20.4975
12/30/2020,20,LZ_WEST,17.5425
12/7/2020,17,LZ_WEST,20.275
12/29/2020,14,LZ_NORTH,12.8275
12/22/2020,21,LZ_NORTH,13.9975
12/21/2020,9,LZ_HOUSTON,24.59
12/7/2020,1,LZ_SOUTH,18.1
12/15/2020,23,LZ_NORTH,17.5125
12/8/2020,10,LZ_HOUSTON,19.0425
12/2/2020,9,LZ_WEST,3.1075
12/8/2020,2,LZ_NORTH,18.14
12/7/2020,3,LZ_HOUSTON,18.7725
12/21/2020,10,LZ_WEST,19.8
12/10/2020,16,LZ_HOUSTON,21.34
12/17/2020,7,LZ_NORTH,28.655
12/23/2020,15,LZ_SOUTH,19.4825
12/4/2020,2,LZ_NORTH,19.1325
12/15/2020,3,LZ_NORTH,16.9525
12/6/2020,9,LZ_SOUTH,16.94
12/17/2020,19,LZ_WEST,36.1125
12/24/2020,11,LZ_SOUTH,17.34
12/29/2020,23,LZ_WEST,14.245
12/24/2020,18,LZ_NORTH,273.3925
12/5/2020,22,LZ_WEST,87.4475
12/6/2020,22,LZ_WEST,69.73
12/15/2020,22,LZ_NORTH,19.2075
12/11/2020,7,LZ_SOUTH,13.735
