Delivery Date,Delivery Hour,Settlement Point Name,Settlement Point Price
1/16/2021,18,LZ_NORTH,29.6475
1/19/2021,2,LZ_NORTH,-0.87
1/6/2021,19,LZ_HOUSTON,17.625
1/2/2021,14,LZ_NORTH,9.7225
1/14/2021,20,LZ_HOUSTON,28.2225
1/28/2021,6,LZ_SOUTH,13.385
1/19/2021,12,LZ_WEST,15.23
1/23/2021,9,LZ_HOUSTON,19.465
1/30/2021,12,LZ_WEST,0.3475
1/10/2021,11,LZ_NORTH,25.84
1/18/2021,3,LZ_NORTH,13.9425
1/11/2021,22,LZ_HOUSTON,28.8475
1/7/2021,12,LZ_WEST,20.4675
1/17/2021,22,LZ_SOUTH,19.6875
1/28/2021,15,LZ_HOUSTON,17.2175
1/21/2021,15,LZ_WEST,22.66
1/28/2021,8,LZ_SOUTH,21.61
1/31/2021,12,LZ_NORTH,14.3625
1/15/2021,13,LZ_HOUSTON,16.0875
1/3/2021,6,LZ_HOUSTON,16.15
1/9/2021,2,LZ_WEST,23.89
1/1/2021,15,LZ_WEST,17.1
1/8/2021,19,LZ_HOUSTON,27.045
1/14/2021,21,LZ_WEST,25.2975
1/26/2021,1,LZ_HOUSTON,18.88
1/31/2021,5,LZ_HOUSTON,15.38
1/11/2021,14,LZ_NORTH,21.3325
1/9/2021,9,LZ_WEST,90.27
1/13/2021,15,LZ_NORTH,16.025
1/24/2021,9,LZ_SOUTH,13.09
1/20/2021,19,LZ_WEST,71.83
1/21/2021,22,LZ_NORTH,21.2975
1/27/2021,16,LZ_HOUSTON,15.74
1/11/2021,20,LZ_NORTH,27.6675
1/3/2021,8,LZ_HOUSTON,16.9975
1/21/2021,19,LZ_SOUTH,156.5225
1/4/2021,5,LZ_WEST,12.985
1/10/2021,19,LZ_WEST,43.4075
1/13/2021,11,LZ_WEST,15.745
1/22/2021,4,LZ_NORTH,16.8875
1/2/2021,20,LZ_NORTH,14.5875
1/4/2021,4,LZ_SOUTH,12.6875
1/25/2021,13,LZ_WEST,-0.2425
1/8/2021,13,LZ_HOUSTON,19.73
1/4/2021,12,LZ_HOUSTON,14.5525
1/28/2021,8,LZ_NORTH,22.755
1/9/2021,1,LZ_WEST,26.84
1/16/2021,8,LZ_WEST,247.4125
1/22/2021,10,LZ_HOUSTON,17.915
1/29/2021,15,LZ_SOUTH,16.0125
1/27/2021,4,LZ_NORTH,16.725
1/6/2021,6,LZ_HOUSTON,2.34
1/31/2021,1,LZ_WEST,18.355
1/14/2021,1,LZ_SOUTH,18.2025
1/25/2021,12,LZ_SOUTH,27.42
1/19/2021,12,LZ_NORTH,17.5175
1/3/2021,16,LZ_WEST,17.055
1/4/2021,3,LZ_NORTH,12.105
1/28/2021,20,LZ_SOUTH,21.165
1/3/2021,24,LZ_NORTH,5.195
1/9/2021,17,LZ_SOUTH,18.58
1/1/2021,16,LZ_SOUTH,17.31
1/30/2021,17,LZ_NORTH,7.195
1/18/2021,24,LZ_NORTH,0.4425
1/22/2021,20,LZ_NORTH,20.335
1/8/2021,12,LZ_NORTH,19.7575
1/20/2021,20,LZ_SOUTH,19.8175
1/6/2021,17,LZ_SOUTH,12.9975
1/8/2021,11,LZ_HOUSTON,19.2325
1/6/2021,23,LZ_WEST,14.82
1/3/2021,4,LZ_SOUTH,14.3925
1/28/2021,22,LZ_NORTH,18.055
1/24/2021,14,LZ_NORTH,17.205
1/6/2021,2,LZ_WEST,-0.615
1/21/2021,16,LZ_SOUTH,18.6725
1/16/2021,10,LZ_SOUTH,29.1
1/15/2021,2,LZ_SOUTH,12.45
1/15/2021,3,LZ_WEST,15.4025
1/21/2021,9,LZ_HOUSTON,19.1575
1/3/2021,18,LZ_NORTH,20.2525
1/7/2021,5,LZ_SOUTH,11.5675
1/24/2021,22,LZ_HOUSTON,19.635
1/17/2021,5,LZ_WEST,33.3325
1/26/2021,16,LZ_NORTH,23.395
1/30/2021,18,LZ_WEST,11.9425
1/30/2021,9,LZ_NORTH,7.3675
1/3/2021,5,LZ_HOUSTON,14.52
1/13/2021,21,LZ_NORTH,19.9925
1/5/2021,17,LZ_NORTH,16.3125
1/5/2021,9,LZ_HOUSTON,18.2675
1/2/2021,8,LZ_WEST,22.91
1/27/2021,4,LZ_HOUSTON,17.335
1/24/2021,23,LZ_HOUSTON,29.64
1/13/2021,16,LZ_NORTH,13.325
1/30/2021,13,LZ_SOUTH,-0.0125
1/21/2021,6,LZ_NORTH,12.65
1/17/2021,23,LZ_WEST,17.6325
1/8/2021,1,LZ_HOUSTON,17.6925
1/11/2021,22,LZ_NORTH,28.9275
1/3/2021,15,LZ_HOUSTON,17.09
1/21/2021,14,LZ_NORTH,26.0125
1/9/2021,20,LZ_NORTH,23.0225
1/23/2021,1,LZ_HOUSTON,19.1675
1/2/2021,6,LZ_SOUTH,19.835
1/6/2021,16,LZ_NORTH,10.595
1/25/2021,14,LZ_SOUTH,54.5175
1/9/2021,15,LZ_NORTH,20.8725
1/9/2021,21,LZ_NORTH,21.425
1/24/2021,24,LZ_SOUTH,10.335
1/18/2021,14,LZ_HOUSTON,14.06
1/23/2021,6,LZ_WEST,17.5425
1/14/2021,17,LZ_HOUSTON,15.25
1/21/2021,12,LZ_HOUSTON,31.4875
1/17/2021,17,LZ_NORTH,18.2225
1/27/2021,14,LZ_WEST,16.0525
1/4/2021,19,LZ_NORTH,23.2375
1/23/2021,4,LZ_NORTH,17.89
1/7/2021,15,LZ_SOUTH,18.2425
1/22/2021,24,LZ_SOUTH,19.3525
1/17/2021,4,LZ_NORTH,25.1575
1/2/2021,16,LZ_WEST,5.37
1/28/2021,1,LZ_SOUTH,15.845
1/30/2021,24,LZ_HOUSTON,18.08
1/10/2021,4,LZ_NORTH,16.8975
1/30/2021,10,LZ_WEST,0.53
1/3/2021,5,LZ_WEST,11.7425
1/28/2021,9,LZ_WEST,23.11
1/26/2021,4,LZ_HOUSTON,16.855
1/15/2021,1,LZ_SOUTH,8.4775
1/28/2021,7,LZ_HOUSTON,19.89
1/30/2021,2,LZ_HOUSTON,8
1/26/2021,20,LZ_NORTH,18.91
1/22/2021,21,LZ_WEST,18.895
1/11/2021,16,LZ_NORTH,19.395
1/27/2021,9,LZ_HOUSTON,17.3525
1/25/2021,19,LZ_NORTH,23.0925
1/27/2021,5,LZ_WEST,14.49
1/23/2021,24,LZ_HOUSTON,16.915
1/7/2021,23,LZ_NORTH,18.0575
1/24/2021,21,LZ_WEST,23.69
1/31/2021,6,LZ_SOUTH,16.4025
1/2/2021,24,LZ_NORTH,13.9925
1/3/2021,14,LZ_NORTH,17.2275
1/19/2021,6,LZ_SOUTH,-7.97
1/17/2021,21,LZ_WEST,24.9925
1/12/2021,10,LZ_HOUSTON,19.63
1/29/2021,21,LZ_NORTH,17.285
1/13/2021,3,LZ_NORTH,15.73
1/20/2021,16,LZ_NORTH,23.855
1/1/2021,17,LZ_NORTH,18.695
1/2/2021,3,LZ_WEST,18.885
1/22/2021,11,LZ_NORTH,18.365
1/28/2021,22,LZ_HOUSTON,18.2625
1/25/2021,9,LZ_NORTH,16.46
1/30/2021,17,LZ_HOUSTON,11.425
1/31/2021,14,LZ_SOUTH,15.435
1/4/2021,21,LZ_HOUSTON,20.2775
1/10/2021,2,LZ_WEST,17.33
1/28/2021,12,LZ_NORTH,20.1925
1/13/2021,20,LZ_SOUTH,19.285
1/16/2021,19,LZ_SOUTH,28.3325
1/4/2021,1,LZ_NORTH,5.1725
1/11/2021,6,LZ_HOUSTON,22.6825
1/5/2021,16,LZ_NORTH,15.385
1/3/2021,7,LZ_SOUTH,17.315
1/20/2021,13,LZ_HOUSTON,21.02
1/19/2021,19,LZ_HOUSTON,33.2225
1/20/2021,21,LZ_HOUSTON,16.9725
1/26/2021,19,LZ_HOUSTON,20.945
1/29/2021,10,LZ_SOUTH,20.54
1/19/2021,15,LZ_SOUTH,11.0225
1/29/2021,23,LZ_SOUTH,14.025
1/15/2021,7,LZ_SOUTH,21.9875
1/29/2021,10,LZ_NORTH,17.0825
1/20/2021,5,LZ_HOUSTON,22.34
1/22/2021,5,LZ_HOUSTON,16.93
1/12/2021,18,LZ_WEST,33.605
1/23/2021,22,LZ_NORTH,18.1625
1/6/2021,5,LZ_SOUTH,0.35
1/2/2021,18,LZ_WEST,16.1875
1/19/2021,18,LZ_WEST,18.575
1/14/2021,7,LZ_WEST,32.4625
1/25/2021,19,LZ_HOUSTON,22.7275
1/16/2021,9,LZ_SOUTH,62.2725
1/19/2021,6,LZ_HOUSTON,6.4125
1/3/2021,3,LZ_SOUTH,13.3825
1/25/2021,7,LZ_HOUSTON,16.365
1/31/2021,13,LZ_SOUTH,15.7325
1/12/2021,21,LZ_SOUTH,23.0175
1/5/2021,23,LZ_WEST,2.2825
1/22/2021,10,LZ_SOUTH,17.915
1/25/2021,1,LZ_HOUSTON,15.25
1/30/2021,20,LZ_SOUTH,19.6
1/3/2021,23,LZ_WEST,13.1875
1/26/2021,3,LZ_SOUTH,16.225
1/26/2021,19,LZ_SOUTH,20.9175
1/26/2021,7,LZ_NORTH,18.65
1/15/2021,20,LZ_SOUTH,25.585
1/5/2021,19,LZ_NORTH,16.78
1/16/2021,20,LZ_SOUTH,28.135
1/29/2021,12,LZ_SOUTH,17.6975
1/4/2021,4,LZ_HOUSTON,12.6875
1/1/2021,18,LZ_HOUSTON,25.0625
1/6/2021,9,LZ_HOUSTON,15.515
1/1/2021,22,LZ_SOUTH,27.275
1/23/2021,17,LZ_WEST,19.2425
1/1/2021,11,LZ_HOUSTON,16.4175
1/7/2021,18,LZ_SOUTH,156.255
1/24/2021,7,LZ_HOUSTON,17.16
1/20/2021,19,LZ_SOUTH,119.59
1/25/2021,19,LZ_WEST,23.0625
1/25/2021,4,LZ_HOUSTON,14.855
1/23/2021,24,LZ_SOUTH,17.1125
1/9/2021,15,LZ_SOUTH,20.8875
1/24/2021,19,LZ_WEST,17.18
1/18/2021,4,LZ_HOUSTON,11.675
1/26/2021,18,LZ_WEST,19.2975
1/31/2021,24,LZ_HOUSTON,18.46
1/30/2021,19,LZ_SOUTH,23.065
1/26/2021,5,LZ_WEST,17.92
1/15/2021,9,LZ_HOUSTON,24.595
1/8/2021,23,LZ_WEST,27.135
1/4/2021,2,LZ_WEST,9.2125
1/12/2021,5,LZ_HOUSTON,20.9925
1/31/2021,7,LZ_HOUSTON,16.98
1/22/2021,3,LZ_NORTH,16.8325
1/4/2021,23,LZ_SOUTH,18.38
1/12/2021,23,LZ_SOUTH,21.15
1/13/2021,13,LZ_HOUSTON,17.2975
1/14/2021,14,LZ_NORTH,14.1775
1/24/2021,4,LZ_HOUSTON,16.9375
1/25/2021,11,LZ_HOUSTON,17.84
1/24/2021,1,LZ_NORTH,16.8725
1/10/2021,6,LZ_WEST,17.05
1/2/2021,13,LZ_NORTH,13.98
1/2/2021,17,LZ_HOUSTON,12.81
1/11/2021,17,LZ_HOUSTON,20.0275
1/27/2021,21,LZ_NORTH,18.8025
1/3/2021,14,LZ_HOUSTON,17.2275
1/6/2021,24,LZ_HOUSTON,16.715
1/20/2021,1,LZ_SOUTH,70.18
1/28/2021,14,LZ_NORTH,17.87
1/25/2021,16,LZ_HOUSTON,15.4575
1/26/2021,8,LZ_NORTH,21.0175
1/7/2021,19,LZ_WEST,30.455
1/31/2021,13,LZ_HOUSTON,15.6775
1/27/2021,12,LZ_WEST,13.805
1/11/2021,11,LZ_NORTH,26.66
1/7/2021,3,LZ_SOUTH,12.6275
1/7/2021,21,LZ_NORTH,21.075
1/3/2021,20,LZ_WEST,17.9725
1/29/2021,10,LZ_WEST,14.14
1/10/2021,6,LZ_SOUTH,17.0475
1/25/2021,20,LZ_SOUTH,19.075
1/30/2021,14,LZ_HOUSTON,21.7675
1/31/2021,2,LZ_SOUTH,17.5525
1/4/2021,16,LZ_HOUSTON,15.9775
1/6/2021,12,LZ_WEST,-0.405
1/19/2021,1,LZ_NORTH,-0.6275
1/6/2021,15,LZ_HOUSTON,13.4675
1/5/2021,20,LZ_SOUTH,16.34
1/3/2021,17,LZ_SOUTH,17.89
1/22/2021,16,LZ_WEST,19.735
1/18/2021,9,LZ_NORTH,18.0925
1/18/2021,23,LZ_HOUSTON,1.855
1/10/2021,7,LZ_HOUSTON,17.465
1/14/2021,4,LZ_WEST,17.6575
1/24/2021,7,LZ_WEST,17.1275
1/22/2021,12,LZ_HOUSTON,19.1775
1/8/2021,10,LZ_HOUSTON,19.025
1/28/2021,9,LZ_NORTH,23.145
1/14/2021,7,LZ_NORTH,31.865
1/26/2021,1,LZ_NORTH,18.91
1/2/2021,1,LZ_SOUTH,18.7725
1/8/2021,16,LZ_WEST,17.8475
1/20/2021,6,LZ_SOUTH,21.9225
1/24/2021,1,LZ_WEST,16.5675
1/29/2021,1,LZ_HOUSTON,16.095
1/8/2021,22,LZ_SOUTH,25.2875
1/13/2021,13,LZ_WEST,16.0975
1/23/2021,19,LZ_HOUSTON,22.38
1/19/2021,23,LZ_WEST,26.105
1/1/2021,11,LZ_NORTH,16.245
1/12/2021,2,LZ_SOUTH,21.6025
1/29/2021,2,LZ_NORTH,14.3925
1/5/2021,5,LZ_HOUSTON,18.0925
1/2/2021,19,LZ_WEST,16.245
1/13/2021,24,LZ_WEST,15.73
1/3/2021,22,LZ_WEST,15.505
1/28/2021,19,LZ_SOUTH,21.1375
1/6/2021,21,LZ_SOUTH,10.0075
1/31/2021,17,LZ_SOUTH,13.665
1/26/2021,22,LZ_NORTH,40.4075
1/16/2021,7,LZ_WEST,35.64
1/28/2021,13,LZ_WEST,17.0525
1/7/2021,13,LZ_HOUSTON,19.8325
1/25/2021,8,LZ_NORTH,16.54
1/28/2021,18,LZ_WEST,19.7075
1/19/2021,20,LZ_SOUTH,19.5925
1/21/2021,23,LZ_SOUTH,18.155
1/21/2021,11,LZ_NORTH,105.3675
1/1/2021,14,LZ_HOUSTON,16.555
1/2/2021,3,LZ_NORTH,18.885
1/18/2021,13,LZ_SOUTH,5.605
1/17/2021,19,LZ_WEST,29.295
1/19/2021,8,LZ_WEST,16.9175
1/22/2021,4,LZ_HOUSTON,16.8875
1/30/2021,7,LZ_NORTH,0.9
1/6/2021,10,LZ_SOUTH,15.45
1/6/2021,5,LZ_HOUSTON,0.35
1/23/2021,19,LZ_SOUTH,22.3675
1/11/2021,4,LZ_HOUSTON,25.8375
1/11/2021,7,LZ_HOUSTON,26.705
1/17/2021,20,LZ_WEST,25.92
1/28/2021,12,LZ_SOUTH,19.7425
1/27/2021,19,LZ_NORTH,24.885
1/31/2021,18,LZ_NORTH,18.875
1/20/2021,5,LZ_SOUTH,22.34
1/8/2021,3,LZ_SOUTH,17.755
1/23/2021,10,LZ_SOUTH,21.085
1/21/2021,21,LZ_WEST,31.0975
1/2/2021,20,LZ_WEST,14.2
1/17/2021,9,LZ_WEST,28.79
1/8/2021,20,LZ_WEST,28.165
1/10/2021,21,LZ_NORTH,29.355
1/25/2021,22,LZ_WEST,23.9525
1/5/2021,8,LZ_NORTH,22.08
1/20/2021,17,LZ_NORTH,34.74
1/18/2021,10,LZ_SOUTH,18.7025
1/29/2021,20,LZ_HOUSTON,18.69
1/4/2021,22,LZ_NORTH,19.0275
1/18/2021,7,LZ_SOUTH,18.405
1/29/2021,11,LZ_NORTH,15.825
1/4/2021,20,LZ_HOUSTON,21.4525
1/17/2021,19,LZ_HOUSTON,28.9375
1/12/2021,12,LZ_NORTH,19.0225
1/16/2021,18,LZ_SOUTH,29.6475
1/30/2021,12,LZ_SOUTH,-1.3675
1/5/2021,19,LZ_WEST,16.7425
1/26/2021,3,LZ_WEST,16.89
1/13/2021,3,LZ_HOUSTON,16.335
1/18/2021,6,LZ_WEST,14.14
1/7/2021,18,LZ_HOUSTON,156.3525
1/6/2021,23,LZ_NORTH,14.94
1/24/2021,3,LZ_HOUSTON,17.02
1/29/2021,6,LZ_SOUTH,17.37
1/27/2021,21,LZ_HOUSTON,18.415
1/26/2021,1,LZ_SOUTH,18.8825
1/8/2021,14,LZ_HOUSTON,19.05
1/23/2021,18,LZ_WEST,28
1/12/2021,21,LZ_NORTH,19.415
1/8/2021,17,LZ_WEST,18.2
1/13/2021,23,LZ_NORTH,17.2475
1/14/2021,22,LZ_SOUTH,16.2025
1/8/2021,4,LZ_SOUTH,17.7775
1/4/2021,17,LZ_WEST,17.1225
1/2/2021,9,LZ_NORTH,19.4025
1/1/2021,2,LZ_WEST,15.1
1/28/2021,11,LZ_WEST,21.48
1/8/2021,2,LZ_NORTH,17.7175
1/27/2021,5,LZ_SOUTH,14.21
1/29/2021,16,LZ_NORTH,16.54
1/30/2021,3,LZ_WEST,-1.175
1/3/2021,17,LZ_NORTH,17.89
1/9/2021,12,LZ_SOUTH,24.86
1/14/2021,23,LZ_NORTH,18.95
1/17/2021,18,LZ_NORTH,34.7825
1/5/2021,12,LZ_NORTH,16.51
1/24/2021,2,LZ_HOUSTON,17.015
1/14/2021,5,LZ_WEST,18.2825
1/24/2021,15,LZ_WEST,14.7
1/31/2021,10,LZ_NORTH,14.885
1/14/2021,16,LZ_SOUTH,8.8075
1/13/2021,9,LZ_WEST,17.355
1/18/2021,14,LZ_SOUTH,5.47
1/8/2021,7,LZ_SOUTH,28.2375
1/12/2021,18,LZ_NORTH,33.4575
1/30/2021,14,LZ_NORTH,12.5925
1/30/2021,8,LZ_NORTH,3.5275
1/17/2021,11,LZ_HOUSTON,21.8025
1/27/2021,11,LZ_WEST,9.9625
1/23/2021,13,LZ_HOUSTON,20.72
1/4/2021,23,LZ_WEST,18.3725
1/19/2021,22,LZ_HOUSTON,29.2175
1/13/2021,5,LZ_HOUSTON,18.2925
1/28/2021,13,LZ_NORTH,18.9475
1/22/2021,11,LZ_WEST,18.355
1/16/2021,3,LZ_SOUTH,21.92
1/16/2021,14,LZ_WEST,19.2625
1/26/2021,21,LZ_HOUSTON,37.5725
1/11/2021,8,LZ_SOUTH,28.2525
1/12/2021,19,LZ_SOUTH,34.3725
1/21/2021,15,LZ_NORTH,22.66
1/5/2021,20,LZ_HOUSTON,16.3475
1/27/2021,13,LZ_HOUSTON,16.405
1/27/2021,1,LZ_HOUSTON,29.335
1/13/2021,3,LZ_WEST,14.6575
1/19/2021,6,LZ_WEST,5.025
1/25/2021,7,LZ_NORTH,15.82
1/6/2021,13,LZ_NORTH,14.9475
1/13/2021,17,LZ_NORTH,15.88
1/25/2021,12,LZ_HOUSTON,19.0025
1/3/2021,14,LZ_SOUTH,17.2275
1/21/2021,23,LZ_HOUSTON,17.37
1/1/2021,19,LZ_SOUTH,22.935
1/23/2021,13,LZ_SOUTH,20.4075
1/18/2021,3,LZ_WEST,4.6175
1/21/2021,2,LZ_WEST,5.38
1/16/2021,2,LZ_NORTH,26.18
1/9/2021,22,LZ_HOUSTON,20.195
1/29/2021,6,LZ_NORTH,15.81
1/4/2021,4,LZ_WEST,12.6875
1/10/2021,13,LZ_NORTH,38.1775
1/1/2021,24,LZ_WEST,18.6325
1/6/2021,7,LZ_SOUTH,12.635
1/3/2021,19,LZ_HOUSTON,21.0825
1/24/2021,6,LZ_NORTH,16.995
1/21/2021,4,LZ_SOUTH,25.415
1/26/2021,2,LZ_HOUSTON,17.78
1/25/2021,17,LZ_HOUSTON,15.1825
1/17/2021,9,LZ_NORTH,28.73
1/29/2021,18,LZ_NORTH,20.0425
1/14/2021,20,LZ_NORTH,27.4525
1/25/2021,14,LZ_HOUSTON,18.8075
1/11/2021,21,LZ_NORTH,27.88
1/21/2021,17,LZ_NORTH,21.1975
1/8/2021,20,LZ_SOUTH,22.97
1/23/2021,5,LZ_HOUSTON,17.5525
1/26/2021,2,LZ_WEST,17.79
1/9/2021,13,LZ_SOUTH,23.9475
1/14/2021,8,LZ_SOUTH,23.5275
1/31/2021,2,LZ_WEST,17.5525
1/4/2021,2,LZ_SOUTH,9.2125
1/28/2021,2,LZ_HOUSTON,16.18
1/8/2021,8,LZ_WEST,22.475
1/31/2021,8,LZ_SOUTH,16.8925
1/5/2021,4,LZ_WEST,17.72
1/24/2021,11,LZ_HOUSTON,18.6125
1/9/2021,14,LZ_HOUSTON,22.3575
1/6/2021,9,LZ_SOUTH,15.5525
1/20/2021,1,LZ_HOUSTON,70.185
1/3/2021,16,LZ_SOUTH,17.055
1/24/2021,13,LZ_NORTH,16.955
1/22/2021,17,LZ_WEST,19.63
1/13/2021,19,LZ_NORTH,23.51
1/25/2021,21,LZ_SOUTH,18.7825
1/2/2021,5,LZ_WEST,18.8125
1/11/2021,9,LZ_HOUSTON,30.11
1/13/2021,18,LZ_SOUTH,24.7825
1/22/2021,15,LZ_WEST,20.05
1/19/2021,3,LZ_NORTH,-0.9275
1/14/2021,11,LZ_HOUSTON,17.0225
1/9/2021,9,LZ_NORTH,105.37
1/9/2021,4,LZ_SOUTH,32.7275
1/29/2021,9,LZ_HOUSTON,19.185
1/31/2021,13,LZ_WEST,15.65
1/30/2021,11,LZ_NORTH,13.51
1/23/2021,16,LZ_HOUSTON,18.14
1/12/2021,19,LZ_NORTH,29.465
1/13/2021,8,LZ_HOUSTON,29.1675
1/31/2021,14,LZ_WEST,15.42
1/20/2021,8,LZ_NORTH,27.565
1/14/2021,15,LZ_SOUTH,12.5175
1/10/2021,11,LZ_WEST,26.005
1/12/2021,23,LZ_NORTH,16.9925
1/23/2021,7,LZ_WEST,18.375
1/5/2021,1,LZ_WEST,17.6675
1/6/2021,6,LZ_SOUTH,2.3325
1/7/2021,19,LZ_HOUSTON,30.455
1/10/2021,24,LZ_NORTH,22.8375
1/3/2021,6,LZ_NORTH,15.045
1/11/2021,13,LZ_HOUSTON,21.245
1/14/2021,18,LZ_SOUTH,20.2
1/16/2021,8,LZ_HOUSTON,247.13
1/11/2021,17,LZ_WEST,20.96
1/17/2021,20,LZ_NORTH,25.8875
1/23/2021,22,LZ_HOUSTON,18.18
1/2/2021,4,LZ_WEST,18.4975
1/11/2021,23,LZ_HOUSTON,22.785
1/27/2021,3,LZ_HOUSTON,21.125
