Hour,Generation_Value,Date,Fuel
2,-5.347354,3/12/2020,Other
2,0.007,3/12/2020,Solar
2,15920.22119,3/12/2020,Wind
2,34.181578,3/13/2020,Biomass
2,4315.154919,3/13/2020,Coal
2,945.488191,3/13/2020,Gas
2,12342.97847,3/13/2020,Gas-CC
2,74.97845,3/13/2020,Hydro
2,5075.05977,3/13/2020,Nuclear
2,1.766136,3/13/2020,Other
2,0.007,3/13/2020,Solar
2,10783.12604,3/13/2020,Wind
2,32.588561,3/14/2020,Biomass
2,7076.377258,3/14/2020,Coal
2,1369.155993,3/14/2020,Gas
2,14862.13068,3/14/2020,Gas-CC
2,78.197957,3/14/2020,Hydro
2,3703.680502,3/14/2020,Nuclear
2,4.315588,3/14/2020,Other
2,0.0035,3/14/2020,Solar
2,5922.593931,3/14/2020,Wind
2,36.958891,3/15/2020,Biomass
2,5888.136274,3/15/2020,Coal
2,1324.287915,3/15/2020,Gas
2,13522.4639,3/15/2020,Gas-CC
2,79.24299,3/15/2020,Hydro
2,3719.059487,3/15/2020,Nuclear
2,-2.598653,3/15/2020,Other
2,0.007,3/15/2020,Solar
2,8425.836078,3/15/2020,Wind
2,34.921875,3/16/2020,Biomass
2,6850.195991,3/16/2020,Coal
2,1449.406816,3/16/2020,Gas
2,14818.43901,3/16/2020,Gas-CC
2,82.704753,3/16/2020,Hydro
2,3728.232565,3/16/2020,Nuclear
2,-7.551489,3/16/2020,Other
2,0.0035,3/16/2020,Solar
2,4835.607133,3/16/2020,Wind
2,37.798207,3/17/2020,Biomass
2,4144.748266,3/17/2020,Coal
2,916.893312,3/17/2020,Gas
2,14304.23663,3/17/2020,Gas-CC
2,122.387754,3/17/2020,Hydro
2,3745.138965,3/17/2020,Nuclear
2,-2.434154,3/17/2020,Other
2,0.007,3/17/2020,Solar
2,9130.849065,3/17/2020,Wind
2,35.725108,3/18/2020,Biomass
2,6648.282838,3/18/2020,Coal
2,772.732994,3/18/2020,Gas
2,14937.12873,3/18/2020,Gas-CC
2,95.554037,3/18/2020,Hydro
2,3739.807068,3/18/2020,Nuclear
2,-5.547377,3/18/2020,Other
2,0,3/18/2020,Solar
2,6859.30403,3/18/2020,Wind
2,34.892114,3/19/2020,Biomass
2,5984.90807,3/19/2020,Coal
2,747.877066,3/19/2020,Gas
2,10384.65916,3/19/2020,Gas-CC
2,94.182871,3/19/2020,Hydro
2,3735.817159,3/19/2020,Nuclear
2,-6.00918,3/19/2020,Other
2,0,3/19/2020,Solar
2,13347.75473,3/19/2020,Wind
2,33.861897,3/20/2020,Biomass
2,6239.128239,3/20/2020,Coal
2,1082.396643,3/20/2020,Gas
2,12361.77308,3/20/2020,Gas-CC
2,92.269256,3/20/2020,Hydro
2,3736.875216,3/20/2020,Nuclear
2,0.555617,3/20/2020,Other
2,0,3/20/2020,Solar
2,11255.93063,3/20/2020,Wind
2,38.366916,3/21/2020,Biomass
2,5725.487078,3/21/2020,Coal
2,1760.11534,3/21/2020,Gas
2,14441.86674,3/21/2020,Gas-CC
2,98.92334,3/21/2020,Hydro
2,3737.295552,3/21/2020,Nuclear
2,-12.491989,3/21/2020,Other
2,0,3/21/2020,Solar
2,7634.335712,3/21/2020,Wind
2,39.282342,3/22/2020,Biomass
2,6648.340938,3/22/2020,Coal
2,3239.519678,3/22/2020,Gas
2,15777.13257,3/22/2020,Gas-CC
2,146.33537,3/22/2020,Hydro
2,3739.884617,3/22/2020,Nuclear
2,-4.419405,3/22/2020,Other
2,0,3/22/2020,Solar
2,2545.893831,3/22/2020,Wind
2,38.87814,3/23/2020,Biomass
2,4780.55499,3/23/2020,Coal
2,1026.903725,3/23/2020,Gas
2,10742.46949,3/23/2020,Gas-CC
2,144.244302,3/23/2020,Hydro
2,3740.137146,3/23/2020,Nuclear
2,-1.683301,3/23/2020,Other
2,0,3/23/2020,Solar
2,10501.91097,3/23/2020,Wind
2,39.684317,3/24/2020,Biomass
2,5604.874213,3/24/2020,Coal
2,1309.959467,3/24/2020,Gas
2,8734.413929,3/24/2020,Gas-CC
2,160.874936,3/24/2020,Hydro
2,3738.61502,3/24/2020,Nuclear
2,6.214479,3/24/2020,Other
2,0,3/24/2020,Solar
2,13080.28463,3/24/2020,Wind
2,38.781907,3/25/2020,Biomass
2,5012.396769,3/25/2020,Coal
2,2254.985704,3/25/2020,Gas
2,13793.05813,3/25/2020,Gas-CC
2,135.504931,3/25/2020,Hydro
2,3737.860549,3/25/2020,Nuclear
2,-0.500119,3/25/2020,Other
2,0,3/25/2020,Solar
2,7284.383115,3/25/2020,Wind
2,37.606531,3/26/2020,Biomass
2,4499.270572,3/26/2020,Coal
2,1524.046058,3/26/2020,Gas
2,8025.98849,3/26/2020,Gas-CC
2,134.535434,3/26/2020,Hydro
2,3731.314189,3/26/2020,Nuclear
2,-0.303626,3/26/2020,Other
2,0,3/26/2020,Solar
2,16956.30748,3/26/2020,Wind
2,37.429618,3/27/2020,Biomass
2,6049.758045,3/27/2020,Coal
2,1199.994752,3/27/2020,Gas
2,11711.13485,3/27/2020,Gas-CC
2,134.628649,3/27/2020,Hydro
2,3733.90221,3/27/2020,Nuclear
2,-0.94121,3/27/2020,Other
2,0,3/27/2020,Solar
2,12787.02555,3/27/2020,Wind
2,37.045476,3/28/2020,Biomass
2,4163.040034,3/28/2020,Coal
2,743.960246,3/28/2020,Gas
2,9638.147076,3/28/2020,Gas-CC
2,132.455075,3/28/2020,Hydro
2,3731.111165,3/28/2020,Nuclear
2,-5.96778,3/28/2020,Other
2,0,3/28/2020,Solar
2,18964.28559,3/28/2020,Wind
2,37.429009,3/29/2020,Biomass
2,3828.473591,3/29/2020,Coal
2,2025.934984,3/29/2020,Gas
2,13712.41255,3/29/2020,Gas-CC
2,132.532683,3/29/2020,Hydro
2,3733.825913,3/29/2020,Nuclear
2,-2.901337,3/29/2020,Other
2,0,3/29/2020,Solar
2,6959.438615,3/29/2020,Wind
2,38.615263,3/30/2020,Biomass
2,3868.140625,3/30/2020,Coal
2,718.854444,3/30/2020,Gas
2,8568.649123,3/30/2020,Gas-CC
2,130.263969,3/30/2020,Hydro
2,3735.484266,3/30/2020,Nuclear
2,-11.890765,3/30/2020,Other
2,0,3/30/2020,Solar
2,14212.08366,3/30/2020,Wind
2,38.290307,3/31/2020,Biomass
2,7574.657941,3/31/2020,Coal
2,2074.776154,3/31/2020,Gas
2,13162.75353,3/31/2020,Gas-CC
2,132.061432,3/31/2020,Hydro
2,3737.293506,3/31/2020,Nuclear
2,-3.863192,3/31/2020,Other
2,0,3/31/2020,Solar
2,6130.661481,3/31/2020,Wind
1,38.236515,3/1/2020,Biomass
1,3981.068077,3/1/2020,Coal
1,508.889932,3/1/2020,Gas
1,5014.791373,3/1/2020,Gas-CC
1,42.267692,3/1/2020,Hydro
1,5097.830853,3/1/2020,Nuclear
1,1.022226,3/1/2020,Other
1,0.0035,3/1/2020,Solar
1,16603.0061,3/1/2020,Wind
1,38.068225,3/2/2020,Biomass
1,4503.731766,3/2/2020,Coal
1,660.579359,3/2/2020,Gas
1,7731.806233,3/2/2020,Gas-CC
1,44.380935,3/2/2020,Hydro
1,5098.724912,3/2/2020,Nuclear
1,-4.239826,3/2/2020,Other
1,0.0035,3/2/2020,Solar
1,12556.10622,3/2/2020,Wind
1,36.661524,3/3/2020,Biomass
1,4507.085404,3/3/2020,Coal
1,1034.752268,3/3/2020,Gas
1,10426.08284,3/3/2020,Gas-CC
1,40.181014,3/3/2020,Hydro
1,5099.31473,3/3/2020,Nuclear
1,-5.418871,3/3/2020,Other
1,0.0035,3/3/2020,Solar
1,11300.68528,3/3/2020,Wind
1,36.749358,3/4/2020,Biomass
1,6458.747127,3/4/2020,Coal
1,727.3622,3/4/2020,Gas
1,11771.87071,3/4/2020,Gas-CC
1,69.354095,3/4/2020,Hydro
1,5091.954869,3/4/2020,Nuclear
1,6.097872,3/4/2020,Other
1,0.382941,3/4/2020,Solar
1,8840.081333,3/4/2020,Wind
1,38.202802,3/5/2020,Biomass
1,5911.542369,3/5/2020,Coal
1,1036.469527,3/5/2020,Gas
1,11305.92614,3/5/2020,Gas-CC
1,71.271519,3/5/2020,Hydro
1,5087.537663,3/5/2020,Nuclear
1,3.977213,3/5/2020,Other
1,0.0035,3/5/2020,Solar
1,10053.95707,3/5/2020,Wind
1,36.721936,3/6/2020,Biomass
1,4238.811447,3/6/2020,Coal
1,757.332291,3/6/2020,Gas
1,13910.95952,3/6/2020,Gas-CC
1,107.806237,3/6/2020,Hydro
1,5091.594373,3/6/2020,Nuclear
1,0.004098,3/6/2020,Other
1,0.0035,3/6/2020,Solar
1,8173.199798,3/6/2020,Wind
1,39.333868,3/7/2020,Biomass
1,3691.937366,3/7/2020,Coal
1,636.45595,3/7/2020,Gas
1,8134.468951,3/7/2020,Gas-CC
1,73.253236,3/7/2020,Hydro
1,4916.682863,3/7/2020,Nuclear
1,-0.139523,3/7/2020,Other
1,0.0035,3/7/2020,Solar
1,15811.41294,3/7/2020,Wind
1,40.916586,3/8/2020,Biomass
1,3984.226899,3/8/2020,Coal
1,663.951164,3/8/2020,Gas
1,6561.236316,3/8/2020,Gas-CC
1,75.210355,3/8/2020,Hydro
1,5091.570736,3/8/2020,Nuclear
1,-0.699511,3/8/2020,Other
1,0.0035,3/8/2020,Solar
1,17594.78857,3/8/2020,Wind
1,39.774511,3/9/2020,Biomass
1,3053.994229,3/9/2020,Coal
1,624.137028,3/9/2020,Gas
1,5480.68702,3/9/2020,Gas-CC
1,77.304494,3/9/2020,Hydro
1,5090.254586,3/9/2020,Nuclear
1,5.377616,3/9/2020,Other
1,0.0035,3/9/2020,Solar
1,17378.21149,3/9/2020,Wind
1,39.210901,3/10/2020,Biomass
1,2695.912293,3/10/2020,Coal
1,887.019426,3/10/2020,Gas
1,13773.07051,3/10/2020,Gas-CC
1,76.788158,3/10/2020,Hydro
1,5089.973297,3/10/2020,Nuclear
1,-1.196902,3/10/2020,Other
1,0.0035,3/10/2020,Solar
1,10067.69036,3/10/2020,Wind
1,38.236685,3/11/2020,Biomass
1,2426.764026,3/11/2020,Coal
1,792.158134,3/11/2020,Gas
1,8545.303406,3/11/2020,Gas-CC
1,77.688096,3/11/2020,Hydro
1,5089.173816,3/11/2020,Nuclear
1,-7.572723,3/11/2020,Other
1,0.0035,3/11/2020,Solar
1,16677.97861,3/11/2020,Wind
1,36.679372,3/12/2020,Biomass
1,4210.394065,3/12/2020,Coal
1,647.184802,3/12/2020,Gas
1,9857.864647,3/12/2020,Gas-CC
1,75.635561,3/12/2020,Hydro
1,5078.900633,3/12/2020,Nuclear
1,-7.361955,3/12/2020,Other
1,0.0035,3/12/2020,Solar
1,15307.71784,3/12/2020,Wind
1,35.741376,3/13/2020,Biomass
1,5956.05965,3/13/2020,Coal
1,983.611051,3/13/2020,Gas
1,13779.04395,3/13/2020,Gas-CC
1,74.86367,3/13/2020,Hydro
1,5075.186017,3/13/2020,Nuclear
1,0.991525,3/13/2020,Other
1,0.0035,3/13/2020,Solar
1,9282.763922,3/13/2020,Wind
1,32.854624,3/14/2020,Biomass
1,7075.882155,3/14/2020,Coal
1,1986.330039,3/14/2020,Gas
1,15484.05256,3/14/2020,Gas-CC
1,77.772693,3/14/2020,Hydro
1,3696.935379,3/14/2020,Nuclear
1,-8.740517,3/14/2020,Other
1,0.007,3/14/2020,Solar
1,6162.317282,3/14/2020,Wind
1,36.90808,3/15/2020,Biomass
1,6389.939891,3/15/2020,Coal
1,1369.408667,3/15/2020,Gas
1,13587.96043,3/15/2020,Gas-CC
1,79.425216,3/15/2020,Hydro
1,3719.359318,3/15/2020,Nuclear
1,-1.372718,3/15/2020,Other
1,0.0035,3/15/2020,Solar
1,9205.998071,3/15/2020,Wind
1,34.812167,3/16/2020,Biomass
1,7184.752531,3/16/2020,Coal
1,1948.346977,3/16/2020,Gas
1,15240.08467,3/16/2020,Gas-CC
1,81.493675,3/16/2020,Hydro
1,3728.635395,3/16/2020,Nuclear
1,-3.260181,3/16/2020,Other
1,0.0035,3/16/2020,Solar
1,4808.236407,3/16/2020,Wind
1,37.784324,3/17/2020,Biomass
1,4742.346015,3/17/2020,Coal
1,946.750872,3/17/2020,Gas
1,14137.8641,3/17/2020,Gas-CC
1,122.309073,3/17/2020,Hydro
1,3744.785763,3/17/2020,Nuclear
1,-1.961369,3/17/2020,Other
1,0.0035,3/17/2020,Solar
1,10015.83397,3/17/2020,Wind
1,35.704779,3/18/2020,Biomass
1,6996.506616,3/18/2020,Coal
1,1100.996593,3/18/2020,Gas
1,15143.77699,3/18/2020,Gas-CC
1,123.984199,3/18/2020,Hydro
1,3738.957832,3/18/2020,Nuclear
1,-4.116013,3/18/2020,Other
1,0,3/18/2020,Solar
1,7007.585687,3/18/2020,Wind
1,35.022639,3/19/2020,Biomass
1,6466.528671,3/19/2020,Coal
1,817.122303,3/19/2020,Gas
1,11805.51696,3/19/2020,Gas-CC
1,94.687695,3/19/2020,Hydro
1,3736.085287,3/19/2020,Nuclear
1,-3.806932,3/19/2020,Other
1,0,3/19/2020,Solar
1,12725.60501,3/19/2020,Wind
1,33.792678,3/20/2020,Biomass
1,6063.988002,3/20/2020,Coal
1,1034.32977,3/20/2020,Gas
1,13188.5862,3/20/2020,Gas-CC
1,93.587062,3/20/2020,Hydro
1,3737.070221,3/20/2020,Nuclear
1,0.140603,3/20/2020,Other
1,0,3/20/2020,Solar
1,12397.71506,3/20/2020,Wind
1,38.364584,3/21/2020,Biomass
1,5644.795165,3/21/2020,Coal
1,1763.291534,3/21/2020,Gas
1,14615.48935,3/21/2020,Gas-CC
1,100.500706,3/21/2020,Hydro
1,3737.408666,3/21/2020,Nuclear
1,-11.405616,3/21/2020,Other
1,0,3/21/2020,Solar
1,8583.382837,3/21/2020,Wind
1,39.278837,3/22/2020,Biomass
1,7231.72671,3/22/2020,Coal
1,3441.789172,3/22/2020,Gas
1,15832.12966,3/22/2020,Gas-CC
1,146.390256,3/22/2020,Hydro
1,3739.689062,3/22/2020,Nuclear
1,-3.101901,3/22/2020,Other
1,0,3/22/2020,Solar
1,2780.476744,3/22/2020,Wind
1,36.763388,3/23/2020,Biomass
1,5258.01763,3/23/2020,Coal
1,1091.066138,3/23/2020,Gas
1,11330.2095,3/23/2020,Gas-CC
1,145.326552,3/23/2020,Hydro
1,3740.466117,3/23/2020,Nuclear
1,-3.879596,3/23/2020,Other
1,0,3/23/2020,Solar
1,10484.9753,3/23/2020,Wind
1,39.746643,3/24/2020,Biomass
1,6124.745761,3/24/2020,Coal
1,1626.390583,3/24/2020,Gas
1,8931.858424,3/24/2020,Gas-CC
1,137.639819,3/24/2020,Hydro
1,3739.339734,3/24/2020,Nuclear
1,2.875955,3/24/2020,Other
1,0,3/24/2020,Solar
1,13387.44397,3/24/2020,Wind
1,38.701732,3/25/2020,Biomass
1,6216.465292,3/25/2020,Coal
1,2960.005127,3/25/2020,Gas
1,15126.88353,3/25/2020,Gas-CC
1,135.487427,3/25/2020,Hydro
1,3737.971189,3/25/2020,Nuclear
1,-1.408517,3/25/2020,Other
1,0,3/25/2020,Solar
1,5759.04621,3/25/2020,Wind
1,37.590301,3/26/2020,Biomass
1,4926.050595,3/26/2020,Coal
1,1636.857573,3/26/2020,Gas
1,9138.501457,3/26/2020,Gas-CC
1,134.199502,3/26/2020,Hydro
1,3731.393052,3/26/2020,Nuclear
1,-5.2261,3/26/2020,Other
1,0,3/26/2020,Solar
1,17051.46681,3/26/2020,Wind
1,37.290917,3/27/2020,Biomass
1,6089.281987,3/27/2020,Coal
1,1384.1547,3/27/2020,Gas
1,11765.40742,3/27/2020,Gas-CC
1,135.111613,3/27/2020,Hydro
1,3733.854881,3/27/2020,Nuclear
1,-2.067567,3/27/2020,Other
1,0,3/27/2020,Solar
1,14383.58812,3/27/2020,Wind
1,37.064403,3/28/2020,Biomass
1,4584.668649,3/28/2020,Coal
1,885.861921,3/28/2020,Gas
1,10790.96345,3/28/2020,Gas-CC
1,108.249267,3/28/2020,Hydro
1,3731.281321,3/28/2020,Nuclear
1,-2.358712,3/28/2020,Other
1,0,3/28/2020,Solar
1,18907.589,3/28/2020,Wind
1,37.600883,3/29/2020,Biomass
1,4197.926797,3/29/2020,Coal
1,2021.6907,3/29/2020,Gas
1,13782.9295,3/29/2020,Gas-CC
1,108.456604,3/29/2020,Hydro
1,3733.930322,3/29/2020,Nuclear
1,-1.968326,3/29/2020,Other
1,0,3/29/2020,Solar
1,7940.955446,3/29/2020,Wind
1,38.597744,3/30/2020,Biomass
1,4122.120128,3/30/2020,Coal
1,758.49144,3/30/2020,Gas
1,9194.213289,3/30/2020,Gas-CC
1,106.980931,3/30/2020,Hydro
1,3735.522576,3/30/2020,Nuclear
1,-13.11273,3/30/2020,Other
1,0,3/30/2020,Solar
1,14594.0694,3/30/2020,Wind
1,38.280858,3/31/2020,Biomass
1,7815.349672,3/31/2020,Coal
1,2392.754849,3/31/2020,Gas
1,13315.25681,3/31/2020,Gas-CC
1,108.514152,3/31/2020,Hydro
1,3737.353922,3/31/2020,Nuclear
1,16.126088,3/31/2020,Other
1,0,3/31/2020,Solar
1,6657.729917,3/31/2020,Wind
16,30.499973,3/1/2020,Biomass
16,4207.847091,3/1/2020,Coal
16,1084.762689,3/1/2020,Gas
16,11815.86592,3/1/2020,Gas-CC
16,82.228461,3/1/2020,Hydro
16,5100.765142,3/1/2020,Nuclear
16,-8.179813,3/1/2020,Other
16,1349.629342,3/1/2020,Solar
16,12499.44947,3/1/2020,Wind
16,37.700596,3/2/2020,Biomass
16,9619.54365,3/2/2020,Coal
16,4030.631306,3/2/2020,Gas
16,17746.42115,3/2/2020,Gas-CC
16,119.76284,3/2/2020,Hydro
16,5094.530764,3/2/2020,Nuclear
16,-1.299477,3/2/2020,Other
16,590.035172,3/2/2020,Solar
16,2164.085131,3/2/2020,Wind
16,37.35642,3/3/2020,Biomass
16,8616.585893,3/3/2020,Coal
16,2597.081302,3/3/2020,Gas
16,18524.18017,3/3/2020,Gas-CC
16,117.083605,3/3/2020,Hydro
16,5093.351847,3/3/2020,Nuclear
16,5.032744,3/3/2020,Other
16,633.553527,3/3/2020,Solar
16,4534.201314,3/3/2020,Wind
16,37.643567,3/4/2020,Biomass
16,5823.672427,3/4/2020,Coal
16,1438.998148,3/4/2020,Gas
16,15781.53273,3/4/2020,Gas-CC
16,111.259271,3/4/2020,Hydro
16,5089.382345,3/4/2020,Nuclear
16,-12.898984,3/4/2020,Other
16,542.059833,3/4/2020,Solar
16,10730.50848,3/4/2020,Wind
16,38.109157,3/5/2020,Biomass
16,5422.604946,3/5/2020,Coal
16,1716.968478,3/5/2020,Gas
16,13356.55853,3/5/2020,Gas-CC
16,177.398368,3/5/2020,Hydro
16,5091.794136,3/5/2020,Nuclear
16,-2.688156,3/5/2020,Other
16,2675.109873,3/5/2020,Solar
16,9307.232833,3/5/2020,Wind
16,36.481998,3/6/2020,Biomass
16,4888.29518,3/6/2020,Coal
16,1517.161585,3/6/2020,Gas
16,15140.76248,3/6/2020,Gas-CC
16,74.740522,3/6/2020,Hydro
16,5091.268051,3/6/2020,Nuclear
16,-1.696761,3/6/2020,Other
16,2517.714795,3/6/2020,Solar
16,8048.853835,3/6/2020,Wind
16,38.019784,3/7/2020,Biomass
16,4016.409443,3/7/2020,Coal
16,731.718119,3/7/2020,Gas
16,8914.907376,3/7/2020,Gas-CC
16,73.377288,3/7/2020,Hydro
16,5090.459622,3/7/2020,Nuclear
16,-3.592005,3/7/2020,Other
16,772.494837,3/7/2020,Solar
16,15985.82091,3/7/2020,Wind
16,39.702765,3/8/2020,Biomass
16,4099.068535,3/8/2020,Coal
16,824.355613,3/8/2020,Gas
16,6788.154269,3/8/2020,Gas-CC
16,73.235743,3/8/2020,Hydro
16,5092.525925,3/8/2020,Nuclear
16,0.709747,3/8/2020,Other
16,662.310806,3/8/2020,Solar
16,18229.77212,3/8/2020,Wind
16,40.099945,3/9/2020,Biomass
16,4256.309206,3/9/2020,Coal
16,1780.754697,3/9/2020,Gas
16,17970.85523,3/9/2020,Gas-CC
16,195.051823,3/9/2020,Hydro
16,5090.920659,3/9/2020,Nuclear
16,1.971889,3/9/2020,Other
16,2079.489921,3/9/2020,Solar
16,7079.788532,3/9/2020,Wind
16,36.65428,3/10/2020,Biomass
16,4514.17168,3/10/2020,Coal
16,3008.896491,3/10/2020,Gas
16,18099.79167,3/10/2020,Gas-CC
16,145.003193,3/10/2020,Hydro
16,5083.876106,3/10/2020,Nuclear
16,-1.0018,3/10/2020,Other
16,2158.768738,3/10/2020,Solar
16,8469.210644,3/10/2020,Wind
16,34.334879,3/11/2020,Biomass
16,6563.326384,3/11/2020,Coal
16,6698.27174,3/11/2020,Gas
16,20546.14536,3/11/2020,Gas-CC
16,154.05273,3/11/2020,Hydro
16,5083.534911,3/11/2020,Nuclear
16,2.690486,3/11/2020,Other
16,1716.392366,3/11/2020,Solar
16,3869.562526,3/11/2020,Wind
16,32.039095,3/12/2020,Biomass
16,7226.821431,3/12/2020,Coal
16,8482.6143,3/12/2020,Gas
16,18846.70099,3/12/2020,Gas-CC
16,153.650751,3/12/2020,Hydro
16,5075.956356,3/12/2020,Nuclear
16,-2.278545,3/12/2020,Other
16,1527.649494,3/12/2020,Solar
16,4472.785057,3/12/2020,Wind
16,36.358454,3/13/2020,Biomass
16,7240.211814,3/13/2020,Coal
16,4676.011611,3/13/2020,Gas
16,17633.83411,3/13/2020,Gas-CC
16,118.503997,3/13/2020,Hydro
16,5033.352295,3/13/2020,Nuclear
16,3.749625,3/13/2020,Other
16,972.212785,3/13/2020,Solar
16,7269.350159,3/13/2020,Wind
16,34.846961,3/14/2020,Biomass
16,7502.727288,3/14/2020,Coal
16,4890.957323,3/14/2020,Gas
16,18207.41299,3/14/2020,Gas-CC
16,156.642003,3/14/2020,Hydro
16,3715.276821,3/14/2020,Nuclear
16,-5.400852,3/14/2020,Other
16,2043.657998,3/14/2020,Solar
16,4843.290785,3/14/2020,Wind
16,36.311923,3/15/2020,Biomass
16,7170.253189,3/15/2020,Coal
16,5129.560027,3/15/2020,Gas
16,16467.133,3/15/2020,Gas-CC
16,155.658393,3/15/2020,Hydro
16,3728.514057,3/15/2020,Nuclear
16,10.034688,3/15/2020,Other
16,432.181972,3/15/2020,Solar
16,6719.826132,3/15/2020,Wind
16,29.185744,3/16/2020,Biomass
16,7141.304583,3/16/2020,Coal
16,5523.515472,3/16/2020,Gas
16,16619.53834,3/16/2020,Gas-CC
16,158.413453,3/16/2020,Hydro
16,3739.354912,3/16/2020,Nuclear
16,-2.627278,3/16/2020,Other
16,1455.760431,3/16/2020,Solar
16,5297.871834,3/16/2020,Wind
16,35.175887,3/17/2020,Biomass
16,7701.738478,3/17/2020,Coal
16,2969.517754,3/17/2020,Gas
16,16012.78983,3/17/2020,Gas-CC
16,161.67814,3/17/2020,Hydro
16,3739.645406,3/17/2020,Nuclear
16,-7.909465,3/17/2020,Other
16,940.16401,3/17/2020,Solar
16,13019.99532,3/17/2020,Wind
16,30.360957,3/18/2020,Biomass
16,7790.705083,3/18/2020,Coal
16,5166.099075,3/18/2020,Gas
16,16580.51401,3/18/2020,Gas-CC
16,155.692118,3/18/2020,Hydro
16,3735.840473,3/18/2020,Nuclear
16,-2.301448,3/18/2020,Other
16,1061.713672,3/18/2020,Solar
16,10783.98047,3/18/2020,Wind
16,30.325226,3/19/2020,Biomass
16,8288.896178,3/19/2020,Coal
16,2995.541451,3/19/2020,Gas
16,15249.77571,3/19/2020,Gas-CC
16,164.652309,3/19/2020,Hydro
16,3735.463968,3/19/2020,Nuclear
16,-3.817637,3/19/2020,Other
16,1910.621185,3/19/2020,Solar
16,15320.81931,3/19/2020,Wind
